Year,Month,Day,Period,1,2,3,,,,
2024,4,13,15,1232.9,1101.3,1665.7,,,,
2024,4,13,16,1239.6,1098.2,1626.1,,,,
2024,4,13,17,1234.3,1097.7,1556.6,,,,
2024,4,13,18,1223.0,1103.1,1487.7,,,,
2024,4,13,19,1255.4,1133.2,1586.4,,,,
2024,4,13,20,1256.8,1144.8,1732.5,,,,
2024,4,13,21,1215.9,1130.0,1587.7,,,,
2024,4,13,22,1168.3,1104.9,1443.5,,,,
2024,4,13,23,1083.0,1076.7,1251.9,,,,
2024,4,13,24,1027.7,1041.2,1112.6,,,,
2024,4,14,1,999.8,1019.7,1031.4,,,,
2024,4,14,2,986.1,990.5,960.2,,,,
2024,4,14,3,984.0,985.1,940.8,,,,
2024,4,14,4,1001.6,1001.3,981.9,,,,
2024,4,14,5,1059.4,1032.2,1096.8,,,,
2024,4,14,6,1131.3,1045.3,1193.7,,,,
2024,4,14,7,1166.9,1062.3,1341.6,,,,
2024,4,14,8,1168.7,1082.0,1494.9,,,,
2024,4,14,9,1169.0,1100.9,1612.1,,,,
2024,4,14,10,1177.2,1101.8,1705.9,,,,
2024,4,14,11,1184.9,1102.7,1808.6,,,,
2024,4,14,12,1194.8,1103.1,1851.5,,,,
2024,4,14,13,1208.5,1100.4,1871.3,,,,
2024,4,14,14,1223.3,1097.3,1905.1,,,,
2024,4,14,15,1235.7,1096.8,1887.1,,,,
2024,4,14,16,1250.5,1105.8,1826.7,,,,
2024,4,14,17,1250.8,1105.8,1782.5,,,,
2024,4,14,18,1235.7,1105.4,1654.9,,,,
2024,4,14,19,1267.1,1141.3,1762.2,,,,
2024,4,14,20,1261.4,1158.3,1857.8,,,,
2024,4,14,21,1219.5,1139.9,1647.7,,,,
2024,4,14,22,1167.3,1104.5,1479.1,,,,
2024,4,14,23,1080.2,1080.7,1264.5,,,,
2024,4,14,24,1027.0,1044.4,1078.8,,,,
2024,4,15,1,1002.6,1025.1,985.0,,,,
2024,4,15,2,988.9,1011.6,923.3,,,,
2024,4,15,3,987.1,1009.8,884.0,,,,
2024,4,15,4,1005.8,1019.2,905.2,,,,
2024,4,15,5,1062.6,1050.2,1056.7,,,,
2024,4,15,6,1131.3,1063.2,1147.8,,,,
2024,4,15,7,1168.0,1082.9,1300.1,,,,
2024,4,15,8,1168.7,1101.3,1462.4,,,,
2024,4,15,9,1173.6,1104.9,1588.6,,,,
2024,4,15,10,1184.9,1104.5,1748.2,,,,
2024,4,15,11,1194.1,1105.4,1858.7,,,,
2024,4,15,12,1208.5,1105.4,1930.8,,,,
2024,4,15,13,1229.3,1105.4,1955.1,,,,
2024,4,15,14,1250.5,1106.7,1978.1,,,,
2024,4,15,15,1270.6,1114.3,1953.8,,,,
2024,4,15,16,1281.2,1124.2,1908.7,,,,
2024,4,15,17,1278.0,1123.8,1782.0,,,,
2024,4,15,18,1261.4,1123.8,1617.0,,,,
2024,4,15,19,1286.1,1154.7,1657.2,,,,
2024,4,15,20,1276.6,1172.2,1765.8,,,,
2024,4,15,21,1236.0,1145.3,1603.5,,,,
2024,4,15,22,1172.9,1108.1,1402.9,,,,
2024,4,15,23,1095.4,1089.2,1189.2,,,,
2024,4,15,24,1039.0,1050.2,1086.9,,,,
2024,4,16,1,1006.9,1025.1,1027.4,,,,
2024,4,16,2,988.9,1011.2,961.6,,,,
2024,4,16,3,986.8,1009.8,935.0,,,,
2024,4,16,4,1006.5,1014.7,957.5,,,,
2024,4,16,5,1061.5,1040.8,1067.5,,,,
2024,4,16,6,1131.3,1053.8,1195.1,,,,
2024,4,16,7,1168.7,1074.4,1375.4,,,,
2024,4,16,8,1169.4,1101.3,1535.0,,,,
2024,4,16,9,1175.0,1103.1,1731.5,,,,
2024,4,16,10,1190.6,1109.9,1899.2,,,,
2024,4,16,11,1207.8,1117.0,1979.5,,,,
2024,4,16,12,1227.6,1115.7,2019.2,,,,
2024,4,16,13,1252.3,1130.5,2059.7,,,,
2024,4,16,14,1277.3,1143.1,2062.9,,,,
2024,4,16,15,1303.7,1140.4,2053.4,,,,
2024,4,16,16,1319.2,1146.6,2013.3,,,,
2024,4,16,17,1320.6,1152.5,1921.8,,,,
2024,4,16,18,1291.7,1151.6,1735.2,,,,
2024,4,16,19,1313.9,1198.7,1736.5,,,,
2024,4,16,20,1299.1,1209.4,1882.1,,,,
2024,4,16,21,1251.9,1172.2,1693.2,,,,
2024,4,16,22,1182.4,1123.8,1465.6,,,,
2024,4,16,23,1119.0,1103.1,1252.8,,,,
2024,4,16,24,1057.6,1064.5,1136.5,,,,
2024,4,17,1,1023.4,1039.0,1051.7,,,,
2024,4,17,2,1003.4,1026.0,1000.8,,,,
2024,4,17,3,1000.2,1019.7,947.1,,,,
2024,4,17,4,1010.8,1025.1,985.9,,,,
2024,4,17,5,1061.9,1051.5,1082.4,,,,
2024,4,17,6,1129.2,1065.4,1229.8,,,,
2024,4,17,7,1168.0,1087.9,1390.3,,,,
2024,4,17,8,1172.9,1104.0,1545.4,,,,
2024,4,17,9,1183.9,1108.1,1706.8,,,,
2024,4,17,10,1203.2,1113.4,1829.8,,,,
2024,4,17,11,1231.5,1122.9,1932.2,,,,
2024,4,17,12,1263.5,1113.9,1936.2,,,,
2024,4,17,13,1287.9,1123.3,1962.8,,,,
2024,4,17,14,1312.2,1139.0,1944.8,,,,
2024,4,17,15,1309.7,1152.0,1888.9,,,,
2024,4,17,16,1310.1,1161.9,1816.8,,,,
2024,4,17,17,1305.1,1160.1,1643.2,,,,
2024,4,17,18,1277.3,1172.2,1530.9,,,,
2024,4,17,19,1293.9,1185.7,1560.2,,,,
2024,4,17,20,1281.5,1206.3,1727.5,,,,
2024,4,17,21,1248.0,1174.0,1582.8,,,,
2024,4,17,22,1191.3,1140.8,1448.4,,,,
2024,4,17,23,1147.2,1105.4,1283.9,,,,
2024,4,17,24,1081.6,1090.1,1110.8,,,,
2024,4,18,1,1046.4,1060.5,1048.6,,,,
2024,4,18,2,1016.0,1039.9,976.4,,,,
2024,4,18,3,1003.4,1025.5,930.9,,,,
2024,4,18,4,1001.6,1024.2,928.2,,,,
2024,4,18,5,1009.7,1027.8,979.6,,,,
2024,4,18,6,1018.5,1009.8,970.1,,,,
2024,4,18,7,1077.4,1029.6,1054.0,,,,
2024,4,18,8,1147.2,1074.4,1189.7,,,,
2024,4,18,9,1173.3,1103.1,1309.1,,,,
2024,4,18,10,1195.5,1104.9,1424.5,,,,
2024,4,18,11,1215.6,1104.9,1428.2,,,,
2024,4,18,12,1233.2,1120.6,1446.6,,,,
2024,4,18,13,1252.3,1131.8,1417.3,,,,
2024,4,18,14,1271.6,1139.0,1379.9,,,,
2024,4,18,15,1286.4,1140.4,1361.9,,,,
2024,4,18,16,1298.1,1139.9,1348.8,,,,
2024,4,18,17,1286.1,1140.8,1335.7,,,,
2024,4,18,18,1252.6,1130.5,1312.3,,,,
2024,4,18,19,1253.3,1146.6,1437.6,,,,
2024,4,18,20,1246.3,1167.7,1553.9,,,,
2024,4,18,21,1201.5,1146.6,1491.3,,,,
2024,4,18,22,1168.0,1122.4,1378.6,,,,
2024,4,18,23,1109.1,1104.0,1168.9,,,,
2024,4,18,24,1053.8,1076.2,1106.3,,,,
2024,4,19,1,1013.6,1044.8,1030.5,,,,
2024,4,19,2,993.5,1026.0,971.0,,,,
2024,4,19,3,982.2,1015.2,920.5,,,,
2024,4,19,4,977.6,1008.9,909.7,,,,
2024,4,19,5,981.8,1012.1,915.6,,,,
2024,4,19,6,980.4,967.2,898.0,,,,
2024,4,19,7,1017.1,996.4,952.1,,,,
2024,4,19,8,1073.9,1036.7,1042.7,,,,
2024,4,19,9,1121.5,1063.2,1154.1,,,,
2024,4,19,10,1146.8,1081.6,1219.9,,,,
2024,4,19,11,1159.5,1093.3,1250.5,,,,
2024,4,19,12,1165.2,1099.5,1271.7,,,,
2024,4,19,13,1167.6,1101.8,1270.8,,,,
2024,4,19,14,1168.7,1102.7,1262.3,,,,
2024,4,19,15,1169.0,1101.3,1262.7,,,,
2024,4,19,16,1172.9,1101.3,1268.1,,,,
2024,4,19,17,1178.6,1102.2,1293.4,,,,
2024,4,19,18,1175.4,1103.6,1296.5,,,,
2024,4,19,19,1204.7,1113.9,1444.8,,,,
2024,4,19,20,1208.9,1137.7,1599.9,,,,
2024,4,19,21,1180.3,1124.2,1498.9,,,,
2024,4,19,22,1135.2,1105.4,1362.8,,,,
2024,4,19,23,1052.7,1082.0,1183.4,,,,
2024,4,19,24,1006.9,1044.4,1051.3,,,,
2024,4,20,1,987.8,1025.5,967.9,,,,
2024,4,20,2,976.9,1010.7,924.6,,,,
2024,4,20,3,976.9,1010.7,910.6,,,,
2024,4,20,4,995.2,1014.3,955.3,,,,
2024,4,20,5,1053.1,1044.8,1104.5,,,,
2024,4,20,6,1123.9,1053.8,1196.9,,,,
2024,4,20,7,1165.5,1073.5,1354.2,,,,
2024,4,20,8,1168.0,1089.7,1526.4,,,,
2024,4,20,9,1168.3,1100.9,1624.7,,,,
2024,4,20,10,1175.0,1105.8,1738.8,,,,
2024,4,20,11,1180.3,1106.7,1833.0,,,,
2024,4,20,12,1188.4,1111.2,1878.1,,,,
2024,4,20,13,1193.4,1121.5,1871.7,,,,
2024,4,20,14,1207.5,1123.8,1874.5,,,,
2024,4,20,15,1219.8,1130.9,1838.8,,,,
2024,4,20,16,1227.2,1131.8,1771.2,,,,
2024,4,20,17,1232.2,1130.9,1677.5,,,,
2024,4,20,18,1221.6,1130.5,1562.0,,,,
2024,4,20,19,1252.3,1155.2,1630.6,,,,
2024,4,20,20,1252.6,1192.8,1781.1,,,,
2024,4,20,21,1215.6,1162.8,1596.3,,,,
2024,4,20,22,1167.3,1125.6,1416.0,,,,
2024,4,20,23,1074.2,1102.2,1290.2,,,,
2024,4,20,24,1027.0,1060.5,1085.5,,,,
2024,4,21,1,1000.5,1039.4,1020.6,,,,
2024,4,21,2,987.1,1025.5,948.0,,,,
2024,4,21,3,987.8,1019.2,914.7,,,,
2024,4,21,4,1003.4,1027.3,960.7,,,,
2024,4,21,5,1059.8,1055.6,1084.6,,,,
2024,4,21,6,1128.9,1059.6,1211.8,,,,
2024,4,21,7,1166.9,1089.2,1408.8,,,,
2024,4,21,8,1168.7,1105.8,1549.9,,,,
2024,4,21,9,1172.6,1112.1,1647.2,,,,
2024,4,21,10,1184.9,1123.8,1779.8,,,,
2024,4,21,11,1200.8,1139.0,1837.0,,,,
2024,4,21,12,1208.9,1146.2,1846.1,,,,
2024,4,21,13,1231.5,1156.1,1836.1,,,,
2024,4,21,14,1249.4,1172.2,1831.2,,,,
2024,4,21,15,1272.3,1183.9,1801.0,,,,
2024,4,21,16,1281.9,1189.3,1700.9,,,,
2024,4,21,17,1281.5,1178.9,1674.7,,,,
2024,4,21,18,1267.4,1164.1,1650.4,,,,
2024,4,21,19,1286.1,1197.3,1779.3,,,,
2024,4,21,20,1281.9,1213.0,1850.6,,,,
2024,4,21,21,1235.3,1172.2,1685.6,,,,
2024,4,21,22,1172.2,1133.6,1467.8,,,,
2024,4,21,23,1096.8,1102.7,1245.1,,,,
2024,4,21,24,1048.1,1070.4,1117.5,,,,
2024,4,22,1,1016.4,1047.5,1034.6,,,,
2024,4,22,2,1002.3,1027.3,956.6,,,,
2024,4,22,3,997.4,1021.0,934.1,,,,
2024,4,22,4,1012.9,1025.5,967.4,,,,
2024,4,22,5,1063.3,1048.8,1103.6,,,,
2024,4,22,6,1136.6,1053.8,1228.9,,,,
2024,4,22,7,1169.0,1082.0,1417.8,,,,
2024,4,22,8,1174.0,1104.0,1576.0,,,,
2024,4,22,9,1183.9,1114.3,1703.1,,,,
2024,4,22,10,1196.9,1130.5,1822.2,,,,
2024,4,22,11,1215.6,1139.0,1879.4,,,,
2024,4,22,12,1233.2,1139.0,1875.4,,,,
2024,4,22,13,1253.3,1145.7,1886.2,,,,
2024,4,22,14,1275.2,1155.6,1873.6,,,,
2024,4,22,15,1299.1,1158.8,1831.6,,,,
2024,4,22,16,1319.2,1154.3,1768.5,,,,
2024,4,22,17,1313.6,1145.7,1671.1,,,,
2024,4,22,18,1277.6,1142.6,1641.4,,,,
2024,4,22,19,1291.4,1188.4,1794.7,,,,
2024,4,22,20,1284.3,1223.4,1845.2,,,,
2024,4,22,21,1245.2,1178.0,1676.1,,,,
2024,4,22,22,1175.7,1133.6,1490.4,,,,
2024,4,22,23,1110.5,1104.9,1267.7,,,,
2024,4,22,24,1054.8,1077.6,1119.8,,,,
2024,4,23,1,1015.0,1049.3,1040.0,,,,
2024,4,23,2,1002.3,1032.2,968.8,,,,
2024,4,23,3,995.6,1025.1,939.0,,,,
2024,4,23,4,1009.3,1030.5,974.2,,,,
2024,4,23,5,1062.9,1059.2,1080.1,,,,
2024,4,23,6,1129.9,1078.0,1236.6,,,,
2024,4,23,7,1168.3,1097.7,1466.5,,,,
2024,4,23,8,1172.2,1104.9,1618.8,,,,
2024,4,23,9,1175.4,1117.5,1799.2,,,,
2024,4,23,10,1182.8,1136.8,1892.9,,,,
2024,4,23,11,1185.3,1143.9,1938.5,,,,
2024,4,23,12,1190.6,1152.0,1947.0,,,,
2024,4,23,13,1194.4,1151.6,1966.4,,,,
2024,4,23,14,1196.2,1138.6,1965.5,,,,
2024,4,23,15,1193.7,1137.2,1928.1,,,,
2024,4,23,16,1183.9,1137.7,1866.8,,,,
2024,4,23,17,1180.3,1133.2,1717.6,,,,
2024,4,23,18,1180.3,1141.7,1609.4,,,,
2024,4,23,19,1208.9,1172.2,1668.4,,,,
2024,4,23,20,1209.2,1186.6,1842.4,,,,
2024,4,23,21,1184.6,1155.2,1695.0,,,,
2024,4,23,22,1147.5,1120.6,1475.9,,,,
2024,4,23,23,1059.4,1101.8,1277.1,,,,
2024,4,23,24,1018.2,1067.2,1121.2,,,,
2024,4,24,1,1001.9,1042.1,1028.7,,,,
2024,4,24,2,988.5,1025.5,965.2,,,,
2024,4,24,3,987.1,1019.2,942.2,,,,
2024,4,24,4,1002.6,1025.1,983.2,,,,
2024,4,24,5,1057.6,1044.8,1077.9,,,,
2024,4,24,6,1124.6,1048.8,1246.5,,,,
2024,4,24,7,1165.2,1080.2,1454.3,,,,
2024,4,24,8,1167.6,1102.7,1606.7,,,,
2024,4,24,9,1167.6,1114.3,1726.6,,,,
2024,4,24,10,1168.7,1130.0,1855.5,,,,
2024,4,24,11,1168.3,1145.3,1902.4,,,,
2024,4,24,12,1168.0,1165.5,1910.5,,,,
2024,4,24,13,1166.6,1193.7,1909.2,,,,
2024,4,24,14,1168.7,1219.8,1876.3,,,,
2024,4,24,15,1171.2,1253.0,1796.5,,,,
2024,4,24,16,1176.1,1277.6,1720.3,,,,
2024,4,24,17,1177.2,1286.6,1654.0,,,,
2024,4,24,18,1174.0,1276.3,1589.1,,,,
2024,4,24,19,1192.3,1292.0,1672.9,,,,
2024,4,24,20,1196.9,1296.9,1745.1,,,,
2024,4,24,21,1181.7,1250.7,1620.7,,,,
2024,4,24,22,1152.5,1193.3,1475.5,,,,
2024,4,24,23,1080.6,1140.4,1314.6,,,,
2024,4,24,24,1028.0,1105.4,1159.9,,,,
2024,4,25,1,1002.3,1098.6,1062.1,,,,
2024,4,25,2,984.3,1069.5,1007.1,,,,
2024,4,25,3,977.6,1053.8,963.8,,,,
2024,4,25,4,981.5,1045.3,948.9,,,,
2024,4,25,5,986.8,1040.8,1010.3,,,,
2024,4,25,6,1002.6,1025.5,999.9,,,,
2024,4,25,7,1052.7,1053.3,1077.0,,,,
2024,4,25,8,1113.0,1101.8,1217.2,,,,
2024,4,25,9,1156.4,1107.2,1382.2,,,,
2024,4,25,10,1170.8,1145.7,1462.0,,,,
2024,4,25,11,1180.7,1170.4,1517.4,,,,
2024,4,25,12,1192.0,1200.0,1523.7,,,,
2024,4,25,13,1205.4,1225.6,1487.2,,,,
2024,4,25,14,1223.0,1256.5,1469.2,,,,
2024,4,25,15,1244.5,1292.0,1433.6,,,,
2024,4,25,16,1263.9,1317.1,1413.7,,,,
2024,4,25,17,1270.6,1326.5,1400.2,,,,
2024,4,25,18,1257.2,1305.4,1387.1,,,,
2024,4,25,19,1267.1,1305.4,1445.7,,,,
2024,4,25,20,1263.5,1309.0,1573.8,,,,
2024,4,25,21,1220.2,1270.5,1510.2,,,,
2024,4,25,22,1175.0,1213.0,1393.0,,,,
2024,4,25,23,1123.2,1152.9,1241.1,,,,
2024,4,25,24,1070.7,1114.3,1086.0,,,,
2024,4,26,1,1025.2,1102.2,994.9,,,,
2024,4,26,2,1001.9,1077.1,916.5,,,,
2024,4,26,3,985.4,1056.0,883.6,,,,
2024,4,26,4,981.5,1047.5,876.8,,,,
2024,4,26,5,977.3,1040.8,881.3,,,,
2024,4,26,6,981.5,1014.7,875.5,,,,
2024,4,26,7,1027.0,1045.3,909.3,,,,
2024,4,26,8,1096.4,1098.2,1022.0,,,,
2024,4,26,9,1164.8,1121.5,1146.0,,,,
2024,4,26,10,1186.0,1158.8,1221.2,,,,
2024,4,26,11,1226.5,1208.1,1302.8,,,,
2024,4,26,12,1270.9,1253.4,1331.2,,,,
2024,4,26,13,1306.9,1296.0,1364.1,,,,
2024,4,26,14,1355.2,1338.2,1385.8,,,,
2024,4,26,15,1393.3,1375.4,1388.9,,,,
2024,4,26,16,1432.4,1398.3,1376.8,,,,
2024,4,26,17,1443.0,1381.3,1367.3,,,,
2024,4,26,18,1415.5,1312.2,1380.4,,,,
2024,4,26,19,1405.6,1329.7,1463.8,,,,
2024,4,26,20,1382.0,1360.2,1602.6,,,,
2024,4,26,21,1299.8,1312.2,1525.5,,,,
2024,4,26,22,1222.3,1234.1,1371.4,,,,
2024,4,26,23,1164.1,1155.6,1192.4,,,,
2024,4,26,24,1121.8,1113.9,1068.9,,,,
2024,4,27,1,1064.7,1102.7,986.8,,,,
2024,4,27,2,1044.2,1089.2,914.2,,,,
2024,4,27,3,1025.6,1070.4,902.1,,,,
2024,4,27,4,1042.8,1063.6,918.7,,,,
2024,4,27,5,1085.8,1072.6,1040.9,,,,
2024,4,27,6,1156.7,1081.1,1178.9,,,,
2024,4,27,7,1190.6,1104.9,1350.6,,,,
2024,4,27,8,1229.0,1140.4,1518.3,,,,
2024,4,27,9,1269.9,1202.7,1655.8,,,,
2024,4,27,10,1324.5,1277.6,1777.5,,,,
2024,4,27,11,1389.0,1339.1,1852.4,,,,
2024,4,27,12,1452.1,1384.0,1906.9,,,,
2024,4,27,13,1514.2,1430.2,1972.7,,,,
2024,4,27,14,1567.1,1484.0,1992.1,,,,
2024,4,27,15,1596.3,1489.8,1976.3,,,,
2024,4,27,16,1624.2,1490.3,1936.7,,,,
2024,4,27,17,1624.9,1515.8,1834.8,,,,
2024,4,27,18,1577.7,1487.1,1708.6,,,,
2024,4,27,19,1553.7,1491.6,1742.4,,,,
2024,4,27,20,1506.1,1504.2,1878.5,,,,
2024,4,27,21,1415.5,1422.1,1708.1,,,,
2024,4,27,22,1286.8,1304.5,1483.2,,,,
2024,4,27,23,1194.8,1200.5,1281.6,,,,
2024,4,27,24,1163.4,1139.5,1140.1,,,,
2024,4,28,1,1112.6,1107.6,1065.3,,,,
2024,4,28,2,1071.7,1103.1,1002.6,,,,
2024,4,28,3,1056.6,1094.2,973.7,,,,
2024,4,28,4,1066.1,1091.9,996.7,,,,
2024,4,28,5,1114.8,1101.8,1115.3,,,,
2024,4,28,6,1168.0,1101.8,1267.2,,,,
2024,4,28,7,1207.5,1124.2,1450.7,,,,
2024,4,28,8,1237.1,1172.2,1608.5,,,,
2024,4,28,9,1270.9,1236.8,1778.0,,,,
2024,4,28,10,1321.7,1308.6,1916.8,,,,
2024,4,28,11,1390.8,1381.7,1971.8,,,,
2024,4,28,12,1444.7,1434.6,1957.9,,,,
2024,4,28,13,1489.5,1489.4,1940.3,,,,
2024,4,28,14,1532.9,1549.5,2115.2,,,,
2024,4,28,15,1556.1,1568.3,2104.8,,,,
2024,4,28,16,1593.9,1591.2,2075.5,,,,
2024,4,28,17,1600.2,1576.4,1927.6,,,,
2024,4,28,18,1548.4,1538.7,1788.8,,,,
2024,4,28,19,1520.2,1531.5,1862.3,,,,
2024,4,28,20,1487.0,1520.8,1959.2,,,,
2024,4,28,21,1420.1,1429.7,1791.1,,,,
2024,4,28,22,1287.9,1305.4,1533.6,,,,
2024,4,28,23,1196.9,1204.5,1321.3,,,,
2024,4,28,24,1164.8,1144.8,1160.4,,,,
2024,4,29,1,1112.3,1114.3,1074.7,,,,
2024,4,29,2,1074.9,1104.9,1026.9,,,,
2024,4,29,3,1059.8,1102.7,1001.7,,,,
2024,4,29,4,1071.7,1101.8,1039.1,,,,
2024,4,29,5,1119.3,1103.6,1135.1,,,,
2024,4,29,6,1168.3,1104.5,1306.0,,,,
2024,4,29,7,1191.3,1130.5,1456.1,,,,
2024,4,29,8,1215.6,1171.8,1548.1,,,,
2024,4,29,9,1236.0,1237.7,1691.4,,,,
2024,4,29,10,1270.9,1294.2,1914.6,,,,
2024,4,29,11,1322.1,1341.3,1957.0,,,,
2024,4,29,12,1377.8,1379.9,1951.5,,,,
2024,4,29,13,1427.5,1414.0,1969.6,,,,
2024,4,29,14,1473.3,1458.4,1961.5,,,,
2024,4,29,15,1484.9,1489.8,1949.7,,,,
2024,4,29,16,1486.3,1480.0,1891.6,,,,
2024,4,29,17,1469.8,1463.4,1795.1,,,,
2024,4,29,18,1436.3,1433.3,1716.2,,,,
2024,4,29,19,1434.9,1432.9,1823.1,,,,
2024,4,29,20,1425.0,1445.4,1897.4,,,,
2024,4,29,21,1357.7,1370.5,1743.3,,,,
2024,4,29,22,1245.9,1279.4,1502.5,,,,
2024,4,29,23,1171.9,1183.4,1310.9,,,,
2024,4,29,24,1124.3,1133.6,1151.4,,,,
2024,4,30,1,1076.0,1105.4,1089.6,,,,
2024,4,30,2,1045.0,1103.1,1023.8,,,,
2024,4,30,3,1031.9,1095.0,1012.1,,,,
2024,4,30,4,1050.9,1096.4,1029.6,,,,
2024,4,30,5,1093.6,1104.0,1125.2,,,,
2024,4,30,6,1159.9,1105.8,1274.0,,,,
2024,4,30,7,1184.6,1118.4,1479.5,,,,
2024,4,30,8,1203.6,1140.4,1628.3,,,,
2024,4,30,9,1224.8,1178.5,1814.0,,,,
2024,4,30,10,1252.3,1200.5,1941.6,,,,
2024,4,30,11,1281.5,1234.6,1990.8,,,,
2024,4,30,12,1317.8,1257.0,1989.4,,,,
2024,4,30,13,1362.6,1297.8,2007.4,,,,
2024,4,30,14,1406.7,1330.6,2009.7,,,,
2024,4,30,15,1435.6,1354.3,1974.1,,,,
2024,4,30,16,1466.2,1368.7,1926.3,,,,
2024,4,30,17,1466.6,1355.2,1812.7,,,,
2024,4,30,18,1411.3,1313.1,1688.3,,,,
2024,4,30,19,1397.5,1310.8,1766.3,,,,
2024,4,30,20,1386.6,1336.4,1919.1,,,,
2024,4,30,21,1321.7,1281.2,1756.8,,,,
2024,4,30,22,1234.3,1196.9,1545.8,,,,
2024,4,30,23,1169.0,1135.4,1340.7,,,,
2024,4,30,24,1124.3,1104.9,1188.8,,,,
2024,5,1,1,993.1,926.4,1150.5,,,,
2024,5,1,2,961.0,889.1,1113.9,,,,
2024,5,1,3,949.4,867.6,1092.8,,,,
2024,5,1,4,958.9,876.1,1106.3,,,,
2024,5,1,5,1008.6,900.4,1183.4,,,,
2024,5,1,6,1083.4,915.6,1285.2,,,,
2024,5,1,7,1154.9,975.3,1392.5,,,,
2024,5,1,8,1190.9,1058.3,1485.0,,,,
2024,5,1,9,1221.9,1126.0,1551.7,,,,
2024,5,1,10,1261.8,1169.1,1605.3,,,,
2024,5,1,11,1288.2,1191.1,1633.7,,,,
2024,5,1,12,1321.7,1195.5,1642.7,,,,
2024,5,1,13,1353.4,1188.8,1626.1,,,,
2024,5,1,14,1388.3,1194.2,1623.8,,,,
2024,5,1,15,1406.0,1226.0,1631.9,,,,
2024,5,1,16,1427.1,1254.8,1607.1,,,,
2024,5,1,17,1425.7,1262.8,1559.3,,,,
2024,5,1,18,1375.3,1244.9,1488.6,,,,
2024,5,1,19,1370.7,1249.8,1489.0,,,,
2024,5,1,20,1366.1,1279.9,1557.5,,,,
2024,5,1,21,1306.9,1221.1,1507.0,,,,
2024,5,1,22,1220.5,1133.6,1416.9,,,,
2024,5,1,23,1108.8,1034.0,1301.9,,,,
2024,5,1,24,1034.0,954.2,1197.3,,,,
2024,5,2,1,986.8,897.7,1137.4,,,,
2024,5,2,2,954.7,864.9,1093.7,,,,
2024,5,2,3,930.4,839.8,1079.2,,,,
2024,5,2,4,926.1,837.1,1081.0,,,,
2024,5,2,5,926.8,830.4,1114.4,,,,
2024,5,2,6,944.5,811.5,1123.0,,,,
2024,5,2,7,1019.6,856.4,1159.0,,,,
2024,5,2,8,1105.2,932.2,1261.4,,,,
2024,5,2,9,1171.9,1010.3,1355.6,,,,
2024,5,2,10,1245.2,1077.6,1417.3,,,,
2024,5,2,11,1303.7,1125.1,1465.1,,,,
2024,5,2,12,1354.8,1173.1,1463.3,,,,
2024,5,2,13,1395.0,1220.7,1453.0,,,,
2024,5,2,14,1436.3,1278.5,1409.7,,,,
2024,5,2,15,1458.5,1321.1,1396.6,,,,
2024,5,2,16,1483.5,1352.1,1383.5,,,,
2024,5,2,17,1486.3,1360.2,1364.6,,,,
2024,5,2,18,1436.3,1334.2,1348.4,,,,
2024,5,2,19,1411.6,1316.2,1388.0,,,,
2024,5,2,20,1385.2,1343.6,1457.0,,,,
2024,5,2,21,1306.5,1277.2,1425.0,,,,
2024,5,2,22,1216.3,1196.9,1355.6,,,,
2024,5,2,23,1110.2,1091.5,1266.8,,,,
2024,5,2,24,1036.8,1003.5,1184.7,,,,
2024,5,3,1,992.1,936.2,1120.3,,,,
2024,5,3,2,949.4,896.8,1087.8,,,,
2024,5,3,3,926.5,869.0,1063.5,,,,
2024,5,3,4,920.2,860.0,1048.6,,,,
2024,5,3,5,904.6,845.6,1041.8,,,,
2024,5,3,6,915.6,811.5,1040.5,,,,
2024,5,3,7,975.5,863.1,1062.6,,,,
2024,5,3,8,1057.3,948.8,1132.9,,,,
2024,5,3,9,1129.9,1045.3,1199.6,,,,
2024,5,3,10,1208.9,1141.7,1259.6,,,,
2024,5,3,11,1279.4,1226.0,1292.0,,,,
2024,5,3,12,1344.3,1299.2,1313.2,,,,
2024,5,3,13,1406.0,1296.5,1333.0,,,,
2024,5,3,14,1464.8,1393.8,1339.8,,,,
2024,5,3,15,1504.0,1462.5,1340.2,,,,
2024,5,3,16,1528.3,1505.1,1341.1,,,,
2024,5,3,17,1542.0,1510.5,1352.4,,,,
2024,5,3,18,1502.2,1483.5,1355.6,,,,
2024,5,3,19,1485.3,1467.4,1392.1,,,,
2024,5,3,20,1471.2,1482.2,1486.8,,,,
2024,5,3,21,1378.8,1397.9,1453.0,,,,
2024,5,3,22,1259.3,1307.7,1361.9,,,,
2024,5,3,23,1133.1,1190.6,1236.6,,,,
2024,5,3,24,1055.5,1081.6,1128.4,,,,
2024,5,4,1,1005.5,1009.4,1091.9,,,,
2024,5,4,2,967.0,965.4,1060.7,,,,
2024,5,4,3,955.1,931.8,1052.6,,,,
2024,5,4,4,970.9,930.9,1065.7,,,,
2024,5,4,5,1018.5,949.3,1136.5,,,,
2024,5,4,6,1109.5,971.2,1238.8,,,,
2024,5,4,7,1181.7,1059.6,1370.5,,,,
2024,5,4,8,1248.0,1167.7,1456.6,,,,
2024,5,4,9,1301.3,1255.2,1554.4,,,,
2024,5,4,10,1361.2,1341.3,1622.0,,,,
2024,5,4,11,1427.1,1427.9,1640.5,,,,
2024,5,4,12,1485.3,1507.8,1659.0,,,,
2024,5,4,13,1550.9,1564.3,1680.2,,,,
2024,5,4,14,1605.5,1645.0,1696.4,,,,
