"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288"
2024,3,20,48,48,48,48,47,46,45,44,43,43,44,45,46,46,46,46,45,45,44,44,44,44,43,42,43,44,44,43,42,41,41,41,40,40,40,40,40,41,40,40,40,39,40,40,40,40,39,39,39,39,38,38,37,37,36,36,36,36,36,36,36,37,38,38,38,37,38,39,39,40,40,41,41,42,46,58,43,44,46,46,45,42,42,54,45,45,45,53,53,53,53,53,53,52,52,52,47,47,52,52,52,52,43,43,43,42,47,47,47,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,54,54,54,54,54,63,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,63,63,62,61,61,61,61,61,63,61,56,61,61,61,61,63,61,61,61,61,61,61,61,61,60,61,60,61,61,61,61,61,61,61,61,61,63,50,46,63,61,55,63,41,39,39,39,40,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,40,40,40,40,40,40,40,39,39,39,39,38,38,38,38,38,38,38,37,37,37,37,37,37,37,36,36,36,35,35,35,35,35,35,34,34,34,34,34,34,34,33,33,33,34,33
2024,3,21,33,33,33,33,33,33,33,34,34,34,33,33,33,33,34,34,34,35,37,39,41,41,41,40,38,36,36,36,37,37,38,38,38,39,38,37,36,37,37,37,38,40,42,44,45,46,46,47,48,47,47,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,50,49,71,46,46,46,46,46,45,43,45,44,46,46,55,55,47,47,48,57,57,57,56,56,56,57,58,54,54,54,54,53,57,52,52,52,52,53,52,52,53,53,54,54,54,54,54,54,54,55,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,54,61,61,62,62,56,62,62,62,62,62,62,64,64,62,62,64,64,64,62,64,64,62,64,64,63,63,64,64,71,64,64,64,64,71,64,63,63,63,70,69,73,73,72,72,72,72,71,71,71,71,65,66,66,66,65,65,65,65,65,65,65,65,63,54,63,65,63,50,46,46,44,43,43,42,42,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,35,35,35,35,35,35,34,34,34,34,34,33,33,33,33,33,32,32,32,32,32,32,32,32
2024,3,22,32,31,31,31,31,31,31,31,31,30,31,31,31,31,31,30,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,64,47,37,37,37,47,47,31,31,41,45,46,46,46,46,46,46,46,46,46,46,46,47,46,46,46,47,47,42,42,42,51,42,42,38,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,42,43,43,42,42,43,42,42,42,42,43,42,51,51,42,42,42,51,51,51,51,51,53,52,52,52,52,52,52,52,52,52,52,52,61,61,52,52,52,52,61,60,60,60,60,60,60,59,59,60,60,60,59,59,60,60,60,58,58,58,58,58,58,58,58,58,59,58,59,58,58,58,59,59,58,58,65,65,59,59,65,62,61,61,59,61,52,35,36,36,37,37,37,38,38,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,38,38,38,38,38,37,37,37,37,36,36,36,36,36,35,35,35,35,35,35,34,34,34,34,33,33,33,33,33,33,32,32,32,32,32,32,31,31
2024,3,23,32,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,33,33,33,33,34,34,34,34,35,35,35,35,35,35,36,40,40,53,67,36,50,41,42,37,37,42,51,46,50,50,50,50,50,50,50,50,50,50,50,50,51,50,51,50,50,46,51,51,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,54,55,56,56,56,55,55,55,55,55,54,55,55,63,63,63,63,63,55,55,55,55,55,55,56,56,56,56,56,54,54,55,55,55,55,56,55,55,63,63,68,68,68,69,62,69,69,69,63,63,63,63,63,63,63,63,63,64,63,64,65,51,51,66,66,60,61,46,44,45,45,45,46,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,45,45,45,46,46,46,46,45,45,45,45,45,44,44,44,43,42,42,41,41,40,40,40,40,39,39,39,39,39,39,39,40,41,42,42,41,40,39,39,39,38,37,37,37,38,38,38,37,36,35,34
2024,3,24,34,34,33,33,34,35,35,35,35,36,36,35,34,35,35,35,35,35,34,34,34,33,33,33,33,33,33,33,32,32,32,32,32,31,32,32,31,32,32,32,31,32,32,32,32,32,31,32,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,34,35,35,35,35,35,36,36,40,41,49,67,67,49,49,49,50,37,37,50,50,50,50,50,50,50,50,50,46,46,46,46,46,47,47,47,47,47,47,46,46,51,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,47,46,46,46,46,46,47,47,47,47,47,47,54,54,52,52,55,55,52,54,55,55,55,55,55,55,52,52,52,52,52,52,52,51,51,51,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,59,59,59,59,59,59,59,59,59,59,59,59,59,44,44,44,44,44,44,44,44,44,44,42,42,42,49,62,68,65,42,43,41,41,42,43,43,44,44,44,45,45,45,45,45,45,46,45,45,46,46,47,47,47,47,47,47,47,47,48,49,49,50,50,51,52,53,54,54,55,56,55,55,55,54,54,54,54,54,54,53,53,53,53,52,52,52,52,52,52,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,49
2024,3,25,49,49,49,49,49,49,49,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,51,52,52,52,52,52,51,51,54,64,75,50,60,59,59,58,53,45,44,50,54,53,53,53,53,53,56,56,56,56,56,56,56,56,55,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,43,43,43,43,43,43,43,43,43,58,58,58,58,58,58,58,58,58,58,58,58,58,61,61,48,48,50,59,63,61,54,40,38,39,39,40,41,41,42,42,42,43,43,43,44,45,45,45,45,47,49,51,52,54,56,55,55,55,55,55,54,54,54,54,54,53,53,53,53,53,52,53,52,52,52,52,52,51,50,50,50,50,49,49,48,48,48,48,49,48,48,47,47,46,46,46,45,46,46,45,46,46,46,46,46,47,47,47
2024,3,26,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,45,46,45,45,44,43,42,41,41,40,39,38,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,35,35,35,36,36,36,40,40,66,67,49,45,45,45,45,37,45,45,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,52,52,44,43,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,44,45,45,45,45,46,46,46,46,47,48,48,49,49,49,50,50,50,50,50,50,49,49,49,50,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,49,49,48,48,48,48,47,47,48,48,48,49,49,49,49,49,53,53,53,54,54,54,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,55,55,53,59,59,59,56,56,56,53,52,53,53,54,54,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,54,54,54,54,54,54,54,53,53,53,53,53,52,52,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,47,45,43,41
2024,3,27,40,39,38,37,37,36,36,37,38,39,40,41,42,42,43,45,47,47,46,43,41,39,39,40,40,41,42,42,43,44,44,42,41,42,42,41,40,40,40,39,39,39,39,39,38,39,41,42,43,43,43,42,41,40,39,37,36,35,35,35,36,37,37,37,36,36,36,37,37,38,38,43,55,47,53,40,43,44,45,43,43,45,45,46,47,47,47,47,47,47,47,47,48,49,50,58,58,54,54,54,53,54,54,54,54,53,53,53,54,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,54,54,53,53,54,55,55,56,56,56,55,55,55,55,55,55,55,55,55,55,56,56,55,55,54,53,52,51,51,51,50,50,49,49,48,47,48,48,48,48,47,47,46,46,46,49,47,47,51,52,52,52,52,51,50,50,50,51,51,51,51,63,62,62,61,61,61,61,52,61,64,64,63,44,45,45,42,42,42,43,43,44,45,45,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,42,42,41,41,40,40,40,40,39,39,38,38,38,37,37,37,37,36,36,36,35,35,35,34,34,34,34,34,33,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,31
2024,3,28,31,30,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,49,35,35,63,49,49,49,49,30,30,44,40,40,40,40,40,40,41,46,47,47,47,47,47,47,47,41,42,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,52,52,52,52,52,52,52,52,52,52,49,52,53,53,53,52,52,51,52,52,53,53,53,53,51,51,51,53,53,53,53,53,53,61,61,53,53,53,53,53,61,61,61,59,59,59,59,59,59,59,59,55,55,59,59,55,56,46,39,39,39,43,61,61,59,66,38,38,36,36,36,36,37,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,41,41,41,40,41,41,42,42,43,43,43,43,43,44,45,46,47,48,49,48,48,48,47,47,47,47,47
2024,3,29,47,46,46,45,45,44,44,44,44,44,45,45,45,45,45,45,45,45,44,45,45,45,45,46,46,46,46,46,46,46,46,45,46,46,46,46,46,46,46,46,46,45,44,44,43,43,43,42,42,42,42,42,42,41,40,40,40,40,39,39,39,39,39,38,39,40,40,40,39,39,38,42,54,54,68,54,55,55,56,69,41,52,53,54,54,55,56,56,56,56,55,55,55,55,55,55,52,52,52,51,50,50,50,50,50,50,50,50,51,51,52,52,53,53,54,54,54,55,55,55,54,54,54,54,54,54,54,54,54,54,54,53,52,53,53,54,51,51,51,52,52,52,52,52,55,51,51,51,60,60,60,60,60,60,60,60,60,60,60,59,60,60,60,60,62,60,62,62,62,62,62,62,60,60,60,62,62,62,62,62,69,69,69,69,69,68,68,68,68,68,68,68,73,73,73,73,73,72,67,67,67,67,67,67,66,56,65,57,72,69,72,48,49,47,47,48,49,49,48,48,49,48,48,48,48,47,47,48,47,47,48,49,50,51,52,52,52,53,53,52,52,52,52,52,52,51,49,47,44,41,40,40,40,40,40,40,41,41,41,40,40,39,39,39,39,38,38,38,38,38,38,37,37,37,38,39,39,38,38,38,38,38,39,40,40,40,41,41
2024,3,30,41,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,41,40,40,40,40,40,40,39,40,40,40,40,40,40,41,41,41,41,41,41,42,42,42,43,44,44,44,44,45,46,47,47,47,48,48,48,48,49,49,49,49,61,54,72,52,56,56,55,42,40,52,51,46,45,50,49,49,49,49,49,49,49,49,49,40,40,53,50,50,50,50,50,50,53,50,50,50,54,53,54,54,54,54,54,54,54,46,46,54,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,43,43,43,46,46,46,51,52,52,52,52,51,52,52,42,52,52,52,52,52,53,53,53,53,53,44,53,53,53,53,53,56,56,56,55,56,55,55,55,55,55,55,55,57,62,64,64,57,68,68,62,62,62,69,68,62,62,62,62,62,62,62,62,62,62,62,59,64,48,44,45,45,45,64,44,44,42,42,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,46,45,43,44,46,46,45,45,45,45,45,45,44,44,44,43,43,42,42,41,41,40,40,40,39,39,39,38,38,38,38,37,37,37,37,36,36,36,35,35,35,35,35,35,34,34,34,35,35,34,34,33,32,32,31,31
2024,3,31,31,31,31,30,30,31,30,30,30,30,30,31,31,31,32,32,32,32,32,31,30,31,31,31,31,30,30,30,30,31,31,31,31,32,33,33,34,34,35,35,35,36,36,36,36,37,37,36,35,35,34,34,34,34,34,34,34,34,34,34,34,35,35,35,34,35,35,35,35,35,44,38,35,35,35,35,35,35,35,35,35,39,38,39,39,40,40,40,41,41,41,42,43,44,45,46,47,47,49,58,59,59,58,58,58,58,59,59,59,59,57,56,55,55,55,51,51,50,50,49,49,50,49,49,49,49,49,48,52,52,52,53,52,52,52,52,50,54,54,54,50,48,63,53,48,53,58,58,57,58,58,58,58,58,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,43,47,56,57,57,62,58,56,61,61,62,62,62,62,61,61,61,60,60,60,67,67,67,67,67,67,67,68,58,61,59,55,55,55,56,55,55,54,54,54,54,54,55,57,54,51,53,57,58,54,52,49,47,47,46,47,47,47,47,47,48,49,48,48,49,49,49,49,50,50,50,49,49,48,48,47,46,46,45,44,43,43,43,43,42,41,41,39,38,38,38,37,37,37,36,36,36,36,35,34,34,33,33,33,33,32,33,33,32,32,32
2024,4,1,32,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,33,33,33,33,51,43,65,47,43,43,43,34,34,47,47,48,48,44,48,48,49,53,53,49,49,49,49,49,49,49,50,50,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,43,43,47,47,47,47,47,47,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,48,49,45,44,44,44,53,44,54,44,44,54,44,54,55,55,55,54,55,55,58,55,57,57,55,58,58,57,57,54,54,54,54,57,57,54,56,56,53,53,43,53,53,63,63,63,63,63,63,63,63,63,61,60,46,61,61,61,61,61,61,61,61,61,62,62,54,54,62,67,64,70,46,50,47,45,45,46,47,47,47,48,48,49,51,52,52,52,53,53,53,55,56,58,57,57,57,57,57,57,57,56,56,56,56,56,56,55,54,54,53,53,53,53,52,51,51,50,51,52,53,52,51,51,51,51,51,51,50,50,50,51,50,50,50,50,50,49,49,49,49,49,49,49,49,48,48,48,49
2024,4,2,48,48,48,48,48,48,48,48,47,47,47,47,47,46,45,43,43,43,44,44,44,44,44,42,41,41,40,39,38,38,37,36,35,35,35,35,35,34,34,34,33,33,33,33,33,34,33,33,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,36,36,37,42,68,51,52,57,54,50,51,45,47,60,61,54,61,54,54,54,54,53,52,50,51,51,50,50,50,49,49,54,57,57,57,57,52,56,52,55,55,56,56,57,59,60,57,61,53,54,54,54,54,54,54,54,53,53,54,54,55,55,55,55,53,53,56,57,58,59,59,59,59,59,59,64,60,60,60,60,64,63,62,61,61,61,60,60,60,59,59,59,58,58,57,57,56,56,56,55,55,55,55,54,54,54,54,56,53,53,52,52,52,60,60,60,59,59,59,59,59,59,59,59,45,45,45,45,45,45,59,59,59,59,59,59,59,44,48,48,50,59,49,60,64,42,40,40,40,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,44,43,43,43,43,43,43,42,42,42,42,42,42,42,42,41,41,41,41,40,40,39,39,39,39,38,38,38,37,37,37,36,36,36,35,35,35,35,34,34,34,34,34,34,33,33,33,33,32,32,33,32,32,33,33,33
2024,4,3,33,32,33,33,32,32,32,32,32,32,32,32,32,32,33,33,34,34,34,33,34,35,35,35,35,36,36,36,35,35,36,36,36,37,36,35,35,34,34,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,32,32,32,32,33,33,33,33,33,33,33,34,34,34,52,48,35,45,45,49,45,45,37,38,43,52,52,52,42,42,43,43,43,43,43,43,43,43,43,43,44,44,42,53,43,53,53,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,58,57,57,58,58,57,57,57,57,62,62,57,57,57,57,62,62,62,62,62,62,57,62,62,62,62,62,64,64,64,64,64,64,64,62,62,63,63,63,61,62,62,62,61,61,61,61,58,61,61,58,58,58,58,58,58,58,58,49,49,49,58,63,63,63,64,60,43,42,42,42,40,41,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,41,41,41,41,40,40,40,40,40,39,39,39,39,38,38,38,38,38,37,37,37,37,36,36,36,36,35,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,36,37,37
2024,4,4,38,38,39,38,38,38,39,39,39,39,39,39,40,40,40,40,41,41,40,40,40,40,39,39,38,38,38,38,38,39,39,39,39,39,39,39,39,39,40,40,40,41,41,41,41,41,42,42,43,42,42,42,41,41,41,41,41,41,40,40,41,41,41,41,41,41,42,41,40,40,45,45,56,69,56,53,53,48,39,39,46,46,45,50,51,42,41,50,41,40,40,50,50,40,39,39,39,37,48,48,48,49,52,52,49,52,49,49,49,45,45,49,49,49,50,53,50,53,53,50,50,50,50,53,53,53,53,53,53,53,53,53,53,45,53,53,53,53,55,54,55,55,55,53,45,45,44,44,52,52,53,53,53,54,55,55,56,57,57,57,57,58,57,57,58,58,58,58,58,58,58,57,57,57,57,56,56,56,57,54,54,53,61,61,60,60,61,60,60,59,59,59,59,59,59,59,59,60,60,60,61,62,62,49,49,53,53,53,54,47,50,50,47,47,45,45,46,46,46,46,46,45,45,44,44,43,43,43,42,42,42,42,41,42,41,41,41,41,40,40,40,40,39,39,39,38,38,38,38,38,38,37,37,37,37,37,36,36,36,36,35,35,35,35,34,34,34,34,34,33,33,33,33,33,33,33,32,32,32,32,32,32,32,31,31,31,31,31
2024,4,5,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,32,32,32,36,46,64,50,50,45,50,46,64,64,50,50,50,51,51,51,51,52,52,52,52,52,49,53,53,53,40,40,40,41,41,41,41,40,40,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,47,47,37,48,56,56,56,56,57,57,57,57,58,58,58,61,67,61,61,61,66,60,59,59,60,66,60,60,62,62,42,42,57,42,38,38,39,40,40,41,42,43,44,44,45,46,46,47,48,49,49,50,52,53,54,54,54,53,53,52,50,49,48,47,46,45,45,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,44,44,43,42,42,43,43,43,44,44,45,46,47,47,47,47,47,47,47,47,48,48,48,47,46,45
2024,4,6,44,43,42,42,42,42,42,42,42,41,41,42,42,42,42,41,40,39,39,38,37,37,38,38,38,38,39,39,40,40,41,41,41,41,41,41,41,41,40,40,40,40,40,40,41,41,41,41,41,42,42,42,42,42,42,42,43,43,43,42,41,40,40,40,40,40,40,40,40,40,42,56,69,56,52,48,48,48,39,48,48,48,48,48,48,44,53,53,53,53,48,48,48,52,53,52,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,55,55,53,53,53,53,53,53,49,53,53,53,49,49,49,49,49,49,49,49,53,54,54,54,65,64,64,64,64,64,64,64,64,65,65,65,63,63,63,63,63,63,63,63,63,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,61,59,61,60,60,60,60,60,60,60,60,61,60,52,52,53,53,53,54,55,56,57,58,57,55,57,55,55,55,59,56,56,56,56,57,57,58,58,58,58,58,57,57,57,57,57,56,55,54,54,54,55,55,56,56,57,57,57,56,56,56,56,56,54,53,52,52,53,54,54,53,53,53,52,48,45,44,43,43,42,43,44,44,43,41,41,41,41,41,43,44,45,47,49,49,48,48,49,48,47,46,45,45,45,44,44
2024,4,7,44,44,45,47,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,45,45,44,44,44,45,44,44,44,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,47,47,48,48,48,49,49,49,50,50,50,49,49,49,48,48,48,51,50,51,50,49,46,48,47,47,47,46,46,47,47,46,46,46,46,45,45,45,45,53,53,56,56,53,53,53,53,53,53,53,53,53,49,49,49,49,49,49,49,53,53,54,54,50,54,54,54,54,54,54,54,54,51,51,51,51,51,51,51,51,51,51,51,51,51,64,64,64,64,60,60,60,64,64,64,64,64,64,59,60,60,60,60,60,47,60,60,60,60,60,60,60,65,65,64,60,60,64,64,64,59,60,64,64,60,60,53,60,60,61,61,61,61,64,64,64,64,61,61,52,52,61,60,52,52,52,52,61,64,65,66,67,63,63,62,62,46,46,44,44,45,45,45,46,46,46,46,47,47,47,47,47,46,46,47,47,47,47,47,46,46,46,45,45,44,44,44,43,43,43,42,42,42,41,41,40,40,39,39,38,38,37,37,37,37,36,36,36,35,35,35,35,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,32,32,32,32,32
2024,4,8,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,33,34,35,36,37,38,38,38,38,40,40,39,39,39,39,38,38,38,38,38,37,36,36,36,36,36,36,36,36,37,38,38,39,39,39,39,39,39,39,39,39,39,42,39,42,42,41,41,41,38,38,41,41,41,41,41,41,43,44,44,52,52,52,50,50,45,45,46,46,47,52,55,55,55,55,55,55,55,55,55,47,47,47,55,55,55,55,55,55,53,53,53,53,56,53,53,56,56,53,53,53,53,53,53,53,52,53,52,48,48,48,48,52,63,63,64,64,64,64,64,64,64,64,64,56,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,63,63,59,59,64,64,64,64,64,66,58,63,63,63,70,70,70,70,70,64,64,64,64,70,70,70,65,65,71,63,63,55,64,63,54,48,50,51,50,51,53,54,54,55,56,56,56,57,57,57,57,57,57,57,57,57,58,57,57,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,51,51,51,51,50,50,50,50,49,49,49,49,48,48,48,48,48,48,48,48,48,48,47,47,47,47,47,47
2024,4,9,47,47,47,48,47,47,47,47,47,47,46,45,45,45,45,44,44,44,44,45,45,45,45,45,44,44,44,43,42,41,40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,40,40,39,39,39,40,39,39,39,38,38,39,39,39,39,39,40,40,42,40,56,56,56,56,56,69,69,57,56,56,56,57,57,57,57,56,56,57,57,56,56,56,56,56,56,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,50,50,50,49,49,49,50,50,50,50,50,50,50,51,51,51,51,51,57,57,57,58,58,59,59,60,60,60,61,61,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,53,52,52,51,51,51,51,51,50,53,52,52,52,52,52,51,51,51,50,50,50,51,51,50,50,49,50,49,49,48,48,47,47,46,43,43,43,60,50,50,45,45,42,40,41,41,41,42,42,42,42,43,43,43,43,43,43,43,44,44,44,44,44,44,43,43,43,43,43,42,42,42,41,41,41,41,40,40,40,39,39,39,39,38,38,38,38,38,37,37,37,36,36,36,36,36,35,35,35,35,35,35,35,34,34,34,34,33,33,33,33,33,33,33,33,33,33
2024,4,10,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,34,34,34,35,35,35,36,37,37,37,37,37,38,38,38,38,39,39,40,40,40,40,41,41,41,41,42,42,43,43,44,51,71,59,59,60,60,60,72,72,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,58,58,58,58,46,45,44,44,44,44,44,44,44,44,44,44,47,47,47,47,48,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,45,45,45,44,44,44,45,45,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,44,43,43,43,43,43,43,43,43,43,43,42,42,43,45,47,48,49,50,54,54,53,51,51,53,54,53,52,52,53,56,58,57,57,57,56,56,54,60,68,68,54,57,57,55,53,52,52,52,52,53,54,54,53,53,54,54,54,53,53,54,54,55,55,54,54,53,53,53,53,53,53,52,51,51,50,50,49,49,48,48,47,46,47,47,48,48,49,50,51,50,49,48,48,48,47,47,48,49,49,48,48,49,49,49,49,48,48,47,47,46,45,44,44,43,43,43,42,42
2024,4,11,41,41,40,39,39,38,38,37,37,37,36,35,34,34,33,33,33,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,32,31,31,31,31,31,31,31,31,32,32,33,33,33,32,32,32,32,32,31,31,31,30,31,31,31,31,31,32,32,38,33,52,54,55,56,57,70,58,58,59,59,58,58,58,58,59,59,60,60,60,60,60,60,60,50,49,48,47,46,46,46,46,46,46,46,45,46,46,46,46,45,44,44,44,44,46,48,49,51,53,54,54,54,54,53,53,52,52,51,52,53,53,52,51,51,50,49,49,50,50,50,50,49,48,49,50,51,51,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,51,50,50,49,49,49,49,48,48,47,47,49,45,44,47,46,46,45,45,45,45,45,45,45,44,45,44,44,44,44,43,43,43,42,42,47,47,60,66,49,40,39,40,41,39,40,40,40,41,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,40,41,41,41,42,42,43,44,44,44,44,44,44,44,44,45,46,48,49,50,50,49,50,50,49,49,48,48,48,48,49,49,49,48,48,48,48,48,48,48,48,48,48,48
