Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,     SUM,PER UNIT
2020,3,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.1,1.1,1.2,1.1,1.1,0,0,0,0,0.4,6.1,0.005252
2020,3,31,8,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.3,2.1,2.1,2.1,0.1,0.1,0.1,1.2,1.3,1.3,3.2,3.1,2.7,2.9,3.2,0,0,0,0,0.1,27.7,0.023851
2020,3,31,9,1.4,1.4,0.8,0.8,0.8,0.8,0.7,1,0.7,1,1,1.2,0.5,0.5,0.5,0.4,0.4,0.4,4.5,4,4,5.3,4.9,4.9,3.6,5,0.1,0.1,0.1,0.1,0.2,51.1,0.043999
2020,3,31,10,2.9,2.9,5.2,1.8,1.8,8.1,2.2,2.1,1.8,2.1,2.1,2.9,0.9,0.9,0.9,1.2,1.1,0.9,4.1,5.5,5.5,6.3,6.3,6.3,4.7,4.4,0.3,0.4,0.3,0.1,5.6,91.6,0.078870
2020,3,31,11,4.7,4.7,3.5,3,3,10.5,3,4,3.6,4,4.1,4.6,1.4,1.4,1.4,1.7,1.6,1.9,3.8,6.1,6.1,7.4,7.1,7.5,6.1,1.1,0.6,0.6,0.5,0.2,4.8,114,0.098157
2020,3,31,12,5.4,5.4,4,3.5,3.4,3.7,3.7,3.8,3.6,3.8,3.9,5.5,9.6,9.6,9.6,1.8,1.8,2.3,3.9,6.3,6.3,6.5,6.4,7.6,6.2,4.5,0.6,0.6,0.6,0.3,1.8,136,0.117100
2020,3,31,13,6.5,6.5,4,2.9,2.9,2.9,2.9,3.2,2.9,3.2,3.3,4.5,7.5,7.5,7.5,1.6,11.2,1.4,5.9,3.5,3.5,7.3,7,7.1,4.8,6,0.5,0.6,0.5,0.2,1.4,130.7,0.112537
2020,3,31,14,2.7,2.7,1.8,1.7,1.7,1.8,2.6,2.2,1.7,2.2,2.3,2.6,0.8,0.8,0.8,3.2,0.9,0.8,4.6,3.7,3.7,6.9,6.7,4.1,0.2,7.1,0.3,0.4,0.3,0.2,0.3,71.8,0.061822
2020,3,31,15,1.4,1.4,1.2,0.9,0.7,0.7,0.6,0.7,0.6,0.7,0.7,1,2.5,2.5,2.5,0.3,0.7,0.3,2.1,2.2,2.2,6.3,5.1,5.8,1.9,6.4,0.1,0.1,0.1,0.1,7.1,58.9,0.050715
2020,3,31,16,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.6,0,0,4.4,0,1.9,0,4.7,0,0,0,0,4.1,18.1,0.015585
2020,3,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.2,1.5,0,2.1,0,0,0,0,1.8,7.5,0.006458
2020,3,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,3,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,7,0.6,0.6,3.1,0.8,0.2,0.5,0,6.8,7.7,7.2,7.3,7,3.2,3.2,3.2,0,3.1,3.3,0.6,1.3,1.3,1.2,1.3,1.2,1.3,1.2,0.1,0.1,0,0,1.8,69.2,0.059583
2020,4,1,8,23.2,23.2,10.2,0.2,0.4,13.9,0.2,20.4,15.3,20.7,20.7,19.6,9.5,9.5,9.5,0.1,8,9.6,8.9,3.3,3.3,3.6,3.4,3.6,3.5,3.8,1.9,1.4,1.8,0.6,5.2,258.5,0.222576
2020,4,1,9,39,39.1,21,32.7,0.7,8.3,20.3,31.6,9.1,31.6,31.7,10.9,15.7,15.8,15.8,0.5,15,14.6,4.6,5.7,5.7,5.7,5.7,5.7,5.7,6,4.9,3.9,4.3,1.6,8.1,421,0.362494
2020,4,1,10,5.5,5.5,2,33.4,7.8,1.9,39.5,41.5,17.2,41.5,41.7,3.1,14.8,14.8,14.8,1.3,11.4,12.6,4.8,7.3,7.3,7.2,7.4,7.2,7.4,7.4,6.3,6.6,7.3,2.7,10,399.2,0.343723
2020,4,1,11,4.9,4.9,4.4,16.6,3.8,15.7,3.7,4.6,17.1,4.6,4.6,5.6,6.9,6.9,6.9,1.6,2.6,3.8,4.4,8.1,8.1,8.1,8.1,8.1,8.1,8.3,1.5,7.5,7.9,3.1,11.3,211.8,0.182366
2020,4,1,12,6.2,6.2,6.1,9.5,4.1,31.5,18.6,3.8,3.9,3.8,3.8,6.6,4.2,4.2,4.2,1.8,17.6,1.6,4.4,8.5,8.5,8.5,8.5,8.7,8.6,8.7,9.6,0.7,7.6,0.3,11.8,232.1,0.199845
2020,4,1,13,4.9,4.9,21.1,7.5,18.2,44.4,3.4,4,2.8,4,4,4.5,18,18,18,2.3,11,2,4.3,8.3,8.3,8.4,8.4,8.4,8.4,8.5,8,0.9,7.4,0.4,11.1,283.8,0.244360
2020,4,1,14,4.4,4.4,16.8,2.5,2.3,44.6,2.4,7.8,1.8,7.8,7.8,2.6,5,5,5,1.1,1.1,0.8,3.8,7.6,7.6,7.9,7.7,7.9,7.7,7.8,7.3,6.1,7.5,2.5,7.4,212,0.182538
2020,4,1,15,29.8,29.8,14.5,5.5,0.9,33.8,2.9,0.9,1.1,0.9,0.9,1.3,11.6,11.6,11.6,0.3,0.6,0.8,3.1,6.1,6.1,6.5,6.1,6.5,6,6.6,4.4,4.1,6.7,1.7,8.1,230.8,0.198726
2020,4,1,16,8.9,8.9,2,0.5,0.1,21.1,0.1,0.2,0.1,0.2,0.2,2.5,11,10.9,10.9,0.1,0.3,0.7,1.4,4.2,4.2,4.6,4.2,4.5,4.2,4.3,4.6,4.8,4.7,2,5.7,132.1,0.113742
2020,4,1,17,0.8,0.8,0,0,0.7,8,0,0,0.4,0,0,0.1,4.7,4.7,4.7,0,0.8,2.5,0,1.6,1.6,1.9,1.6,1.9,1.6,2.1,2,1.9,1.8,0.8,2.3,49.3,0.042449
2020,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,7,0,0,8.2,0,1,0.1,0.1,7.6,8.1,7.6,7.7,7.8,2.9,2.9,2.9,0.1,1.2,0,3.4,1.4,1.4,1.2,1.3,1.3,1.3,1.1,0.5,0,1,0,1.9,74,0.063716
2020,4,2,8,18.9,18.9,20.2,1.7,0.7,8.3,8.9,20,21.9,20,20.8,21.7,5.7,5.7,5.7,7.8,5.1,8.9,8.9,3.5,3.5,3.1,3.4,3.3,3.5,3.4,2.5,3,1.9,1.3,5,267.2,0.230067
2020,4,2,9,45.8,45.8,25.8,14,14,10.2,25.1,31.5,32.7,31.5,33,37,13.5,13.5,13.5,15,13.3,14.7,16.3,4.9,4.9,4.2,4.7,5,5.1,4.8,4.9,5.4,4.8,2.2,7.6,504.7,0.434562
2020,4,2,10,58.5,58.6,41.2,8.3,38,33.1,43.8,44.7,39.7,44.7,46.2,39.4,20.5,20.6,20.6,20.6,20.2,19.3,20.7,6.2,6.2,5,5.9,6.3,6.2,5.7,8.1,7.2,7.1,3,9.2,714.8,0.615464
2020,4,2,11,80.6,80.6,49.8,42.2,50,44.7,50.6,51.5,46.9,51.5,53.7,40.5,21.6,21.6,21.6,22.4,20,20.7,22,7.5,7.5,7.4,7.1,7.4,7.6,6.8,9.3,9,8.3,3.7,9.8,883.9,0.761064
2020,4,2,12,82.9,82.9,52.3,44.9,50.8,52.1,55.1,52.2,54,52.2,53.5,52.8,23.5,23.5,23.5,22.5,23.7,23.8,24.5,8,8,7.5,7.8,7.8,8.2,6.9,9.7,9.4,8.9,3.9,9.3,946.1,0.814620
2020,4,2,13,82.5,82.5,53.6,37.6,56.1,55.9,56,49.7,55.5,49.7,49.9,53.1,22.6,22.6,22.6,22,22.5,20.8,24.6,7.8,7.8,7.9,7.8,7.8,7.9,7.6,9.9,9.7,8.8,4,10.1,936.9,0.806699
2020,4,2,14,79.9,79.8,47.6,43.2,53.2,53,52.3,54.8,52.7,54.8,54.3,52.7,22.3,22.3,22.3,22.2,20.7,22.6,23,7.3,7.3,7.3,7.3,7.3,7.5,6.9,9.1,9.3,8.1,3.8,9.5,924.4,0.795936
2020,4,2,15,67.1,67,37.5,41,45.8,45.3,44.8,47.7,45,47.6,47.4,46.8,15.3,15.3,15.3,19.6,17.5,19.6,19.9,6.3,6.3,6.3,6.4,6.4,6.4,5.8,7.6,7.8,6.7,3.2,8.1,782.8,0.674014
2020,4,2,16,50.2,50.1,26.1,29.9,29.5,30.2,31.5,32.7,22.9,32.7,32.7,33.6,13.3,13.3,13.3,12.3,6.3,13.4,13.6,4.1,4.1,4.3,4.1,4,3.8,4.4,4.7,4.8,4.2,2,5.5,537.6,0.462890
2020,4,2,17,21.5,21.5,12.8,12.8,13.5,12.8,13.1,13.7,11.7,13.7,13.6,15,5.5,5.5,5.5,4.7,4.5,6,6.2,1.5,1.6,1.9,1.6,1.7,1.5,2,1.9,1.7,1.6,0.7,2.2,233.5,0.201050
2020,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,7,6.1,6.2,0.2,3.3,0.3,0,0.1,0.4,0.2,0.4,0.4,0.5,0.6,0.6,0.6,1.1,1.2,0.5,1.8,1.2,1.2,1.2,0.3,1.2,1,1.2,0.5,1.2,0.2,0.5,1.8,36,0.030997
2020,4,3,8,26.3,26.4,0.5,13.8,13.2,0.7,10.5,1.2,10.8,1.2,1.3,11.3,3.7,3.7,3.7,4.8,4.2,3.1,6.6,2.7,2.7,3.3,1.5,2.8,2.1,2,0.7,0.5,1.2,0.2,4.5,171.2,0.147408
2020,4,3,9,41.1,41.1,1.3,13,18.7,16.5,20.4,23.2,23.1,23.2,23.2,22.9,2.2,2.2,2.2,5.6,8.1,7.5,12.6,3.7,3.7,4.2,1.8,3.7,3.9,0.7,1.3,2.2,1.1,0.9,6.4,341.7,0.294214
2020,4,3,10,45,45,34.5,2.8,2.6,14.7,21.4,36.5,22.6,36.5,36.7,22.4,11,11,11,3.3,14.9,13.1,16.4,4.7,4.7,4,3.7,3.4,4.6,1.4,2.7,2.6,3.6,1.1,8.5,446.4,0.384364
2020,4,3,11,7,7,20,9.3,16.7,30.4,7.7,40.5,13.8,40.5,41,16.5,14.8,14.8,14.8,14.2,3.2,14.8,15.8,5.8,5.8,0.6,4.6,5,5.5,3.8,7.8,5.7,7.1,2.4,7,403.9,0.347770
2020,4,3,12,6.6,6.6,11.5,3.9,4.4,44,14.9,8.9,7.6,8.9,9,11.7,5.1,5.1,5.1,15.1,1.8,6.8,14.5,5.9,5.9,1.2,6,7.1,5.5,8,7.9,7.6,8.2,3.1,4.7,262.6,0.226106
2020,4,3,13,4.6,4.6,27.9,13.8,29.9,50.1,15.6,21.3,3.1,21.3,21.7,11.9,3.6,3.6,3.6,1.5,1.8,1.8,11.2,6.4,6.4,2.6,6.7,7,6.9,8.7,8.5,8.3,8.2,3.4,6,332,0.285862
2020,4,3,14,3.6,3.6,39.8,10.4,33.2,47.7,4.1,2,2.3,2,2,9.1,2.2,2.2,2.2,0.9,0.9,0.8,5.8,6.3,6.3,6.5,6.2,7,6.8,7.9,7.3,7.8,7.6,3.2,3.8,251.5,0.216549
2020,4,3,15,1.2,1.2,36.4,7.6,25.2,36.7,13.5,2.4,0.7,2.4,2.3,9.8,1.1,1.1,1.1,0.3,0.4,6.8,3.1,5.5,5.5,6.1,5.1,5.8,5.6,6.6,5.7,6.5,6.2,2.7,0.1,214.7,0.184863
2020,4,3,16,15.2,15.2,16.6,0.4,2.9,16.8,0.5,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.5,3.3,3.3,1.8,2.9,3.7,3,4.7,1.4,1.2,1.1,0.5,2.7,99.3,0.085500
2020,4,3,17,2.3,2.3,4.2,0.3,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.6,1.1,1.5,1.2,2.1,0,0,0,0,1,23.8,0.020493
2020,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.4,1.4,1.2,1.4,1.3,1.4,1.2,0,0,0,0,1.9,11.5,0.009902
2020,4,4,8,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,3.5,3.5,3.5,3.5,3.4,3.5,3.6,0,0,1.1,0,5.1,33.8,0.029103
2020,4,4,9,1.7,1.7,0.8,0.7,0.8,0.7,0.7,0.8,0.8,0.8,0.8,1.2,1.4,1.4,1.4,0.5,0.4,0.4,0.5,5.5,5.5,5.7,5.5,5.5,5.5,5.8,4,2.4,0.2,1,7.8,71.9,0.061908
2020,4,4,10,2.8,2.8,1.9,2.4,2,1.9,2.3,2.4,1.8,2.4,2.5,2.9,1,1,1,1,1,0.9,1.9,6.7,6.7,7,6.7,6.9,6.8,7.2,3.5,4.7,3,1.9,9.8,106.8,0.091958
2020,4,4,11,6,6,9,11,4.3,14.5,3.3,4.2,4,4.2,4.3,6.3,4.2,4.2,4.2,1.6,1.6,1.7,4.6,7.6,7.6,7.9,7.6,7.9,7.7,8.2,6.2,1.4,1.3,0.6,11,174.2,0.149991
2020,4,4,12,34,34,3.7,3.9,3.7,3.2,3.3,5.1,4,5.1,5.2,5.4,8.7,8.7,8.7,2.4,2.4,13.1,7.2,7.5,7.5,8.6,7.6,8.4,8.1,8.9,2.1,1.3,1.3,0.5,11.6,235.2,0.202514
2020,4,4,13,71.2,71.2,2.8,4.4,2.8,3.9,3.1,2.9,2.7,2.9,3,48.4,3,3,3,3.3,1.4,14.2,7.2,7.6,7.6,8.5,8,8.3,8,8.8,3.2,0.5,1.6,0.2,11.2,327.9,0.282332
2020,4,4,14,49.9,49.9,1.7,11.3,2.1,3.4,2.2,1.9,1.6,1.9,1.9,18.6,17.2,17.2,17.2,0.8,0.8,11,14.2,7.1,7.1,7.7,7.4,7.4,7.2,8,6.5,2.3,5.2,0.9,10.1,301.7,0.259773
2020,4,4,15,20.6,20.6,0.7,19.8,19.7,16.3,14.7,11.9,0.6,11.9,11.9,1.1,13.7,13.7,13.7,0.4,0.7,0.3,10.5,6,6.1,6.5,6.1,6.3,6.1,6.9,4.2,3.2,5.4,1.3,8.3,269.2,0.231789
2020,4,4,16,44.1,44,26.9,27.8,26.8,27.1,26.5,26.7,15.7,26.7,26.4,18,10.7,10.7,10.7,0.5,12,11.3,6.3,3.8,3.8,4.4,3.9,4.2,3.8,4.8,3.8,0,3.6,0,5.5,440.5,0.379284
2020,4,4,17,18.7,18.7,11.2,11.8,11.3,11.4,11.3,11.2,11,11.2,11.1,3,4.7,4.7,4.7,0.1,5.1,4.7,3.2,1.4,1.4,1.9,1.5,1.6,1.4,2.1,1.8,0.1,1.5,0,2.2,186,0.160152
2020,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,4,5,7,13.3,13.4,9,8.3,8.5,8.5,8.9,8.9,8.6,8.9,8.9,7.7,3.8,3.8,3.8,3.7,3.4,3.7,3.3,1.4,1.4,1.2,1.4,1.4,1.4,1.3,1.6,1.5,1.4,0.6,1.9,154.9,0.133374
2020,4,5,8,36.3,36.4,23.5,22.7,23,21.7,23.7,23.7,23,23.7,23.7,23.6,9.8,9.9,9.9,10.3,9.8,9.9,10,3.5,3.5,3.4,3.5,3.4,3.6,3.6,4.1,4,3.6,1.7,4.9,417.4,0.359394
2020,4,5,9,58.2,58.3,38.6,37.3,36.1,37.5,36.7,38,36.1,38,39,38.9,15.7,15.7,15.7,16.2,15.8,16.2,16.2,5.5,5.5,5.5,5.5,5.5,5.5,5.7,6.5,6.5,5.8,2.7,7.6,672,0.578612
2020,4,5,10,74.9,74.9,47.9,48,47.3,47.4,46.5,49.4,45.6,49.4,49.1,49.2,19.7,19.7,19.7,20.1,19.3,20.4,19.7,6.8,6.8,6.9,6.9,6.9,6.9,7,8.3,8.3,7.5,3.4,9.4,853.3,0.734717
2020,4,5,11,81.4,81.4,55.5,54.4,52.6,55,54.2,54.3,53.3,54.3,55.6,55.9,22.6,22.6,22.6,23.1,21.6,23,21.9,7.6,7.6,7.7,7.6,7.6,7.7,7.8,9.4,9.5,8.5,3.9,10.5,960.7,0.827191
2020,4,5,12,86.8,86.8,58.9,57.8,56.4,58.3,56.6,56.2,55.5,56.2,58,58.6,24,24,24,24.5,23.3,24,23.7,8,8,7.9,8.1,7.9,8.2,8.1,9.8,9.8,8.9,4,10.5,1012.8,0.872051
2020,4,5,13,91.5,91.4,57.2,58,55.5,56.1,55.6,55.5,54.7,55.5,56.6,56.8,23.5,23.5,23.5,24,23.4,23.4,23.8,7.8,7.8,7.8,7.9,7.8,8,8,9.6,9.5,8.5,3.9,10.4,1006.5,0.866626
2020,4,5,14,83.1,83.1,50.8,53.2,51.5,50.8,51.6,52.9,50.6,52.9,52.2,52.8,21.6,21.6,21.6,22.2,21.4,21.5,21.8,7,7,7.1,7.2,7.1,7.2,7.4,8.9,8.8,7.8,3.6,9.1,925.4,0.796797
2020,4,5,15,67.2,67.1,41.4,43.4,41.8,42,44.1,45.7,43.4,45.7,45.1,45.8,18,17.9,17.9,18.2,18,18.6,18.8,5.7,5.7,5.9,5.9,5.9,5.6,6.1,7.5,7.5,6.7,3.1,7,772.7,0.665318
2020,4,5,16,45.1,45,28.3,29.5,28.1,28.3,28.4,30.8,27.9,30.8,30.8,32.2,11.8,11.8,11.8,12.9,12.6,12.8,13.1,3.6,3.6,4.1,3.7,4,3.7,4.2,4.7,4.9,4.2,2,5.3,520,0.447735
