Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,     SUM,PER UNIT
2020,3,27,23,84.9,22.3,583,5.1,695.3,0.277244
2020,3,27,24,106.1,4.6,451.4,9.9,572,0.228079
2020,3,28,1,107.7,20,36.8,38.4,202.9,0.080904
2020,3,28,2,63.3,102.7,7.4,251.9,425.3,0.169584
2020,3,28,3,11.5,158.4,7.8,269.9,447.6,0.178476
2020,3,28,4,12.3,33.3,6.1,116.9,168.6,0.067228
2020,3,28,5,11,1.4,10.4,36.3,59.1,0.023566
2020,3,28,6,34.9,0,5.2,13.2,53.3,0.021253
2020,3,28,7,26.4,0,34.3,6.5,67.2,0.026795
2020,3,28,8,17.1,0.2,50,0.8,68.1,0.027154
2020,3,28,9,17.7,3.1,38.2,1.5,60.5,0.024124
2020,3,28,10,13.7,14.6,40.2,1,69.5,0.027712
2020,3,28,11,2.6,98.8,43.2,16.9,161.5,0.064397
2020,3,28,12,9.3,156.8,37.3,10.1,213.5,0.085131
2020,3,28,13,17.6,133.1,60.7,25,236.4,0.094262
2020,3,28,14,11.8,110.3,55.9,36.7,214.7,0.085609
2020,3,28,15,10.1,59.5,51.3,34.6,155.5,0.062004
2020,3,28,16,17.4,13.4,14.4,2.9,48.1,0.019179
2020,3,28,17,28.6,2.5,4.3,0,35.4,0.014115
2020,3,28,18,0.7,114.7,30.1,155.4,300.9,0.119981
2020,3,28,19,7.5,182.5,64.5,252.9,507.4,0.202321
2020,3,28,20,51.5,264.7,188.4,332.1,836.7,0.333626
2020,3,28,21,38.3,405.5,164.5,468.6,1076.9,0.429403
2020,3,28,22,82,537.9,70.8,559,1249.7,0.498305
2020,3,28,23,91.7,625.5,406.1,597,1720.3,0.685952
2020,3,28,24,79.6,649.8,602.8,653.2,1985.4,0.791658
2020,3,29,1,95.7,731.1,686.6,696,2209.4,0.880976
2020,3,29,2,103.3,748.5,356.3,699.7,1907.8,0.760716
2020,3,29,3,110.2,709.1,359.7,692.7,1871.7,0.746322
2020,3,29,4,121.5,695.8,640.2,685.7,2143.2,0.854580
2020,3,29,5,123.8,540.8,736.8,679.2,2080.6,0.829618
2020,3,29,6,130.6,645,689.3,670.7,2135.6,0.851549
2020,3,29,7,127.5,700.6,721.8,671.5,2221.4,0.885761
2020,3,29,8,114.6,747.5,715.5,581.1,2158.7,0.860760
2020,3,29,9,93.7,672,624.7,608.6,1999,0.797081
2020,3,29,10,86.5,692.5,519.4,573.4,1871.8,0.746361
2020,3,29,11,104.9,621.6,603.7,585.5,1915.7,0.763866
2020,3,29,12,98.2,593.3,534.2,495.8,1721.5,0.686431
2020,3,29,13,65.9,398.1,464.4,448.3,1376.7,0.548945
2020,3,29,14,39,439,442.7,336.5,1257.2,0.501296
2020,3,29,15,61.5,268.3,449.3,332.8,1111.9,0.443359
2020,3,29,16,82.2,254.5,405.8,239.6,982.1,0.391603
2020,3,29,17,41.4,288.7,323.9,291.7,945.7,0.377088
2020,3,29,18,33.8,22.1,77.4,22.4,155.7,0.062084
2020,3,29,19,29.6,5.1,128.5,8.4,171.6,0.068424
2020,3,29,20,25.4,40.8,125.7,14,205.9,0.082101
2020,3,29,21,25.2,39.6,156.3,11.2,232.3,0.092627
2020,3,29,22,8.2,0,78.6,67.4,154.2,0.061486
2020,3,29,23,10.2,0,34.3,10.7,55.2,0.022010
2020,3,29,24,21.5,3.2,95.8,31.7,152.2,0.060688
2020,3,30,1,26.1,114,143.2,353.2,636.5,0.253798
2020,3,30,2,17.4,367.3,20.5,590.7,995.9,0.397105
2020,3,30,3,9,492.2,21.3,525.5,1048,0.417880
2020,3,30,4,0.8,722,103.3,481.3,1307.4,0.521313
2020,3,30,5,0.6,718.7,180.1,423,1322.4,0.527294
2020,3,30,6,2.3,704.8,195.6,335,1237.7,0.493520
2020,3,30,7,1,620.1,207.7,246.2,1075,0.428645
2020,3,30,8,0,488.1,177.5,201.4,867,0.345708
2020,3,30,9,0,435.4,77.5,172.9,685.8,0.273456
2020,3,30,10,0,363.5,20.2,122.5,506.2,0.201842
2020,3,30,11,0,219.8,11.9,103.5,335.2,0.133658
2020,3,30,12,0.4,256,19.8,131.1,407.3,0.162407
2020,3,30,13,3.1,246.3,53.6,143.1,446.1,0.177878
2020,3,30,14,2.2,115.8,82.3,176.7,377,0.150325
2020,3,30,15,1.5,119.9,104.8,122.3,348.5,0.138961
2020,3,30,16,1.1,112.6,128.7,68.8,311.2,0.124088
2020,3,30,17,1.9,124.5,127.1,69.3,322.8,0.128713
2020,3,30,18,5.6,41.7,214.8,46.3,308.4,0.122971
2020,3,30,19,7.8,33.2,181.4,54.8,277.2,0.110531
2020,3,30,20,8.6,54.9,198.4,134.8,396.7,0.158180
2020,3,30,21,51.5,251.1,324.2,522.5,1149.3,0.458272
2020,3,30,22,91.5,529.7,334.8,634.3,1590.3,0.634116
2020,3,30,23,48,657.6,320.1,631.5,1657.2,0.660792
2020,3,30,24,20.8,704.6,248.2,611.8,1585.4,0.632162
2020,3,31,1,13.9,700.8,216.3,570.3,1501.3,0.598628
2020,3,31,2,3.5,708.9,286.8,569.2,1568.4,0.625384
2020,3,31,3,8.7,682.9,299.2,612.7,1603.5,0.639380
2020,3,31,4,4.8,643.5,189.4,640.9,1478.6,0.589577
2020,3,31,5,4.2,234.5,121.9,309.9,670.5,0.267355
2020,3,31,6,80.5,608.3,89.5,438.7,1217,0.485267
2020,3,31,7,47.7,281.3,27.8,235.8,592.6,0.236293
2020,3,31,8,45.4,507.5,25.5,171.2,749.6,0.298895
2020,3,31,9,42.9,335.7,11.2,363.5,753.3,0.300371
2020,3,31,10,10.2,273.2,1.2,498.4,783,0.312213
2020,3,31,11,8.4,327.7,1.3,465.5,802.9,0.320148
2020,3,31,12,6.8,211.7,121.4,139.9,479.8,0.191315
2020,3,31,13,11.3,154.5,205.8,168.2,539.8,0.215240
2020,3,31,14,31.2,201,250.7,18,500.9,0.199729
2020,3,31,15,17,120.1,198.3,42.1,377.5,0.150524
2020,3,31,16,8,107.7,203.4,121.7,440.8,0.175765
2020,3,31,17,12.8,0,172.7,147.5,333,0.132780
2020,3,31,18,1.8,0,47.5,0,49.3,0.019658
2020,3,31,19,4.3,14.5,91.7,0,110.5,0.044061
2020,3,31,20,15.7,254.2,77.4,0,347.3,0.138482
2020,3,31,21,12.1,143.7,141.1,78.6,375.5,0.149727
2020,3,31,22,1.9,201.9,145.4,42.9,392.1,0.156346
2020,3,31,23,0.3,169,119.9,7.1,296.3,0.118147
2020,3,31,24,10,66.6,53.4,136.5,266.5,0.106264
2020,4,1,1,2,44.4,24.4,4.8,75.6,0.030145
2020,4,1,2,0,24.6,55.1,40.1,119.8,0.047769
2020,4,1,3,0,4.2,116.2,17.3,137.7,0.054906
2020,4,1,4,1.1,0.8,24.5,12.5,38.9,0.015511
2020,4,1,5,4.7,0.1,121.4,14.8,141,0.056222
2020,4,1,6,12.7,0,105.5,0.2,118.4,0.047211
2020,4,1,7,32.2,0,155.6,0,187.8,0.074883
2020,4,1,8,51.4,0,238.6,0.3,290.3,0.115754
2020,4,1,9,32.6,0,193.8,3.1,229.5,0.091511
2020,4,1,10,11.6,0,86.5,7.2,105.3,0.041987
2020,4,1,11,3.7,1.5,29.3,24.6,59.1,0.023566
2020,4,1,12,3.2,10.8,32.5,52.9,99.4,0.039635
2020,4,1,13,5.6,37.1,56.3,127.3,226.3,0.090235
2020,4,1,14,8.7,61.3,69,182.3,321.3,0.128115
2020,4,1,15,13.5,93.4,65.5,182.4,354.8,0.141473
2020,4,1,16,13.6,67.4,75.5,184.5,341,0.135970
2020,4,1,17,6.9,52.1,67.5,203.6,330.1,0.131624
2020,4,1,18,4.9,513.4,47.9,580.3,1146.5,0.457155
2020,4,1,19,19.7,457,127.7,604.6,1209,0.482077
2020,4,1,20,99.8,520.2,231.1,631,1482.1,0.590973
2020,4,1,21,38.2,618.5,318.2,643,1617.9,0.645121
2020,4,1,22,81.5,673.8,437.1,665.2,1857.6,0.740699
2020,4,1,23,106.4,572.9,511.8,675.3,1866.4,0.744208
2020,4,1,24,68,358.9,306.1,646.9,1379.9,0.550221
2020,4,2,1,72.6,327.6,361.5,541.9,1303.6,0.519797
2020,4,2,2,76.2,415.9,433.7,570.6,1496.4,0.596675
2020,4,2,3,82.1,719.3,462.6,572.8,1836.8,0.732406
2020,4,2,4,86.1,771.6,409.5,601.8,1869,0.745245
2020,4,2,5,122.5,750.3,390.3,610.3,1873.4,0.746999
2020,4,2,6,122.1,686.2,424,554.3,1786.6,0.712389
2020,4,2,7,124.6,644.4,406.6,401.7,1577.3,0.628933
2020,4,2,8,131.4,671,426.9,117.7,1347,0.537103
2020,4,2,9,107.2,501.6,443.8,3.2,1055.8,0.420990
2020,4,2,10,95.5,152.9,341,0,589.4,0.235017
2020,4,2,11,53.3,35,211.9,0,300.2,0.119702
2020,4,2,12,72,111.1,201,0,384.1,0.153156
2020,4,2,13,59.2,44.8,162.2,0,266.2,0.106145
2020,4,2,14,22.4,51.6,71.4,0,145.4,0.057977
2020,4,2,15,8.3,56.1,59.7,41.1,165.2,0.065872
2020,4,2,16,0,24.2,27.1,150.3,201.6,0.080386
2020,4,2,17,0,20.7,21.1,62.1,103.9,0.041429
2020,4,2,18,1.5,78.6,23.7,74.9,178.7,0.071255
2020,4,2,19,15.5,40.3,16,70.2,142,0.056621
2020,4,2,20,7.6,60.2,21.6,54,143.4,0.057179
2020,4,2,21,2.1,52.6,18.7,69.3,142.7,0.056900
2020,4,2,22,4,430.2,24.9,341,800.1,0.319032
2020,4,2,23,3.5,461.7,11.7,258.4,735.3,0.293194
2020,4,2,24,10.8,424.5,10.9,220.6,666.8,0.265880
2020,4,3,1,68.5,67.2,25,147.4,308.1,0.122852
2020,4,3,2,109.1,82.2,1.5,100.8,293.6,0.117070
2020,4,3,3,115.6,384.4,135.1,236.5,871.6,0.347542
2020,4,3,4,102.4,588.1,253.2,412.4,1356.1,0.540731
2020,4,3,5,139.7,447.8,285.1,271.3,1143.9,0.456119
2020,4,3,6,142.9,402,256.6,98.8,900.3,0.358986
2020,4,3,7,144.9,162.4,551.1,40.4,898.8,0.358387
2020,4,3,8,105.1,176.4,659.9,47.9,989.3,0.394473
2020,4,3,9,80.9,164,578.3,28.1,851.3,0.339447
2020,4,3,10,64.1,293.5,396.5,17.9,772,0.307827
2020,4,3,11,59,209.3,246,3,517.3,0.206268
2020,4,3,12,28.4,98,157.5,1.5,285.4,0.113800
2020,4,3,13,10.4,16.6,118.3,1.4,146.7,0.058495
2020,4,3,14,9.3,22.1,93.1,0,124.5,0.049643
2020,4,3,15,9.9,28.8,75.2,0.5,114.4,0.045616
2020,4,3,16,7.9,32.2,56.8,4.4,101.3,0.040392
2020,4,3,17,4.9,26.8,34.9,1.7,68.3,0.027234
2020,4,3,18,0.2,0.4,6.4,14.5,21.5,0.008573
2020,4,3,19,0,2.2,10,3.7,15.9,0.006340
2020,4,3,20,0,13.9,14.9,23,51.8,0.020655
2020,4,3,21,1.8,101,31,55.4,189.2,0.075442
2020,4,3,22,5.6,221.4,39.7,246.8,513.5,0.204753
2020,4,3,23,4.3,203.2,44.3,250.5,502.3,0.200287
2020,4,3,24,27,162.3,46.6,257.5,493.4,0.196738
2020,4,4,1,50.8,286.1,88.3,458.6,883.8,0.352406
2020,4,4,2,93.9,368,143.5,437.9,1043.3,0.416005
2020,4,4,3,102.4,356.9,121.5,292.6,873.4,0.348259
2020,4,4,4,113.6,284.6,94.9,254.6,747.7,0.298138
2020,4,4,5,103.1,214.8,106.1,179.1,603.1,0.240480
2020,4,4,6,67.5,315.6,178.4,182.8,744.3,0.296782
2020,4,4,7,53.7,292.5,242.2,92.7,681.1,0.271582
2020,4,4,8,54.6,132.5,293.9,46.2,527.2,0.210216
2020,4,4,9,67.1,25.5,216.3,4.7,313.6,0.125045
2020,4,4,10,71.2,35.3,164.1,2.5,273.1,0.108896
2020,4,4,11,63.3,41.7,246.4,1.3,352.7,0.140636
2020,4,4,12,144.8,205.1,661.1,11.9,1022.9,0.407871
2020,4,4,13,148.3,438.2,761.2,116.5,1464.2,0.583835
2020,4,4,14,148.3,597.7,719.5,335.9,1801.4,0.718290
2020,4,4,15,148.3,583.3,688.3,484.8,1904.7,0.759480
2020,4,4,16,148.3,625.5,729,533.2,2036,0.811835
2020,4,4,17,146.2,519.7,776.4,436.6,1878.9,0.749193
2020,4,4,18,28.9,289.9,388.5,313.2,1020.5,0.406914
2020,4,4,19,28,143.8,259.3,333,764.1,0.304677
2020,4,4,20,54.6,190.3,123.7,327,695.6,0.277364
2020,4,4,21,77.7,178.5,303.3,317.5,877,0.349695
2020,4,4,22,102.9,86.4,319,230,738.3,0.294390
2020,4,4,23,62.6,212.2,275.3,409.9,960,0.382790
2020,4,4,24,27.3,304.3,218.8,386.8,937.2,0.373699
2020,4,5,1,19.5,264.5,217.8,334,835.8,0.333267
2020,4,5,2,9.7,76.9,127.3,309.5,523.4,0.208701
2020,4,5,3,33.1,53.8,117.4,324,528.3,0.210654
2020,4,5,4,7.4,130.2,42.2,330.8,510.6,0.203597
2020,4,5,5,8,75.1,9.2,361,453.3,0.180749
2020,4,5,6,6.1,30.3,1.3,455.4,493.1,0.196619
2020,4,5,7,12.3,169.1,6.3,441.2,628.9,0.250768
2020,4,5,8,9.2,307.3,17.3,373.4,707.2,0.281989
2020,4,5,9,28,268.2,47.9,77.1,421.2,0.167949
2020,4,5,10,34.6,215.7,48.8,67.5,366.6,0.146178
2020,4,5,11,9.8,146.1,92.8,89.3,338,0.134774
2020,4,5,12,10.3,66.4,92.2,62.8,231.7,0.092388
2020,4,5,13,12.8,27.2,164.9,63.9,268.8,0.107181
2020,4,5,14,19.7,33,137.6,63.2,253.5,0.101081
2020,4,5,15,19.4,39.8,70.2,67.2,196.6,0.078392
2020,4,5,16,43.5,32.3,30.3,68.1,174.2,0.069461
2020,4,5,17,52,77.2,23.6,67.8,220.6,0.087962
2020,4,5,18,31.2,103.5,65.5,93.6,293.8,0.117150
2020,4,5,19,3.7,90.5,35.6,98.1,227.9,0.090873
2020,4,5,20,10,136,93.7,190.4,430.1,0.171498
2020,4,5,21,55.8,374.4,111.6,352.5,894.3,0.356593
2020,4,5,22,106.4,638.5,66.4,399.5,1210.8,0.482794
2020,4,5,23,107.8,677.8,123.3,438.9,1347.8,0.537422
2020,4,5,24,124.1,625.4,34.6,229.1,1013.2,0.404003
2020,4,6,1,67.3,460.2,22.8,151,701.3,0.279636
2020,4,6,2,31.1,278.8,19.2,169.1,498.2,0.198652
2020,4,6,3,20.6,269.9,2.3,110.6,403.4,0.160852
2020,4,6,4,61.4,163.3,18.3,93.7,336.7,0.134256
2020,4,6,5,13.6,197.2,68.7,126.8,406.3,0.162008
2020,4,6,6,20,224.6,102.7,177.8,525.1,0.209378
2020,4,6,7,60.2,259.6,115,349.2,784,0.312612
2020,4,6,8,50.4,364.2,135.8,389.5,939.9,0.374776
2020,4,6,9,35.3,653.3,117.3,206.6,1012.5,0.403724
2020,4,6,10,20.1,476.4,48.1,134.9,679.5,0.270944
2020,4,6,11,19.1,170.9,31,128.7,349.7,0.139439
2020,4,6,12,32.8,235.6,16.9,129.8,415.1,0.165517
2020,4,6,13,28.7,451.8,5.3,333.5,819.3,0.326688
2020,4,6,14,8.5,430.2,11.8,383.5,834,0.332549
2020,4,6,15,5.5,222.7,54.7,260.1,543,0.216516
2020,4,6,16,20.5,144.2,56.8,172.3,393.8,0.157024
2020,4,6,17,23.6,92,21.4,283.4,420.4,0.167630
2020,4,6,18,63.3,600.2,494,577.4,1734.9,0.691774
2020,4,6,19,97.4,665.4,492.4,379.6,1634.8,0.651860
2020,4,6,20,31.7,670,274.3,107.8,1083.8,0.432154
2020,4,6,21,17,585.3,291,178.7,1072,0.427449
2020,4,6,22,18.6,440.3,472.7,118.4,1050,0.418677
2020,4,6,23,64.9,305.9,346.2,46.3,763.3,0.304358
2020,4,6,24,31.3,332.4,232.1,152.1,747.9,0.298218
2020,4,7,1,68.3,317.6,333.4,332.6,1051.9,0.419435
2020,4,7,2,41.3,310.9,349.5,186.6,888.3,0.354201
2020,4,7,3,46.8,390.8,377.4,24.7,839.7,0.334822
2020,4,7,4,26,482.4,361.7,45,915.1,0.364887
2020,4,7,5,15.8,317.4,263.3,12.8,609.3,0.242952
2020,4,7,6,10.6,148.8,136.5,0.4,296.3,0.118147
2020,4,7,7,21.6,14.8,31.8,1.9,70.1,0.027952
2020,4,7,8,24.5,4.9,33.3,1.9,64.6,0.025759
2020,4,7,9,8,0,21.3,0,29.3,0.011683
2020,4,7,10,0.7,0,1.6,0,2.3,0.000917
2020,4,7,11,0,0.6,1.2,0,1.8,0.000718
2020,4,7,12,0,8.8,0,7.2,16,0.006380
2020,4,7,13,0,9.5,15.6,3.8,28.9,0.011524
2020,4,7,14,4.2,22.5,32.7,10,69.4,0.027673
2020,4,7,15,4.4,30.2,50.7,14.9,100.2,0.039954
2020,4,7,16,0.5,23.2,26.7,11.2,61.6,0.024562
2020,4,7,17,0.3,23.3,21.6,27.4,72.6,0.028949
2020,4,7,18,0.1,50.1,23,35.2,108.4,0.043223
2020,4,7,19,0,77.1,5.3,42.9,125.3,0.049962
2020,4,7,20,0,61.8,56.9,17.4,136.1,0.054269
2020,4,7,21,8.8,256.5,16.9,72.6,354.8,0.141473
2020,4,7,22,12.8,321.7,20.6,62.7,417.8,0.166594
2020,4,7,23,3,100.9,50.5,31.5,185.9,0.074126
2020,4,7,24,8.1,39.3,88.4,124.8,260.6,0.103912
2020,4,8,1,19.3,48.4,80.4,96.4,244.5,0.097492
2020,4,8,2,19,21.6,94.8,65.7,201.1,0.080187
2020,4,8,3,22.8,5.7,94.5,19.6,142.6,0.056860
2020,4,8,4,14.9,83.7,290.7,22.4,411.7,0.164161
2020,4,8,5,13.5,27.6,433.6,11.3,486,0.193788
2020,4,8,6,21.5,4.1,308.5,31.7,365.8,0.145859
2020,4,8,7,22.7,0,378.4,1.2,402.3,0.160413
2020,4,8,8,36.1,0,369.1,0,405.2,0.161569
2020,4,8,9,51.3,33.4,482.9,54.3,621.9,0.247976
2020,4,8,10,19.1,25.9,393.6,74.5,513.1,0.204593
2020,4,8,11,13.8,26.7,255.1,120.7,416.3,0.165995
2020,4,8,12,7.3,8.5,150.3,184.1,350.2,0.139639
2020,4,8,13,1.9,25.3,45.9,154,227.1,0.090554
2020,4,8,14,15.1,68.4,37.2,218.7,339.4,0.135332
2020,4,8,15,22.7,42.2,27.6,233.8,326.3,0.130109
2020,4,8,16,4.9,63,27.6,302.1,397.6,0.158539
2020,4,8,17,2.9,115.1,35.9,366.3,520.2,0.207425
2020,4,8,18,36.2,580.4,232.3,582.7,1431.6,0.570836
2020,4,8,19,28.3,453,165.9,637.5,1284.7,0.512261
2020,4,8,20,11.5,499.6,559.7,670.3,1741.1,0.694246
2020,4,8,21,25.1,369.5,758.9,674.7,1828.2,0.728976
2020,4,8,22,79.1,468.7,768.3,674,1990.1,0.793532
2020,4,8,23,106.1,651.4,747.5,687.3,2192.3,0.874158
2020,4,8,24,113.6,738.5,723.5,688.7,2264.3,0.902867
2020,4,9,1,83,748.5,806.5,689.7,2327.7,0.928147
2020,4,9,2,109.9,740.9,828.3,679.6,2358.7,0.940508
2020,4,9,3,117.4,753.9,814.5,673.7,2359.5,0.940827
2020,4,9,4,131.5,760.6,772.6,686.8,2351.5,0.937637
2020,4,9,5,139.4,755.6,757.4,697.8,2350.2,0.937119
2020,4,9,6,139.6,758,731.1,704.7,2333.4,0.930420
2020,4,9,7,137,776.3,610.3,705.6,2229.2,0.888871
2020,4,9,8,140.1,778.9,673.8,710.3,2303.1,0.918338
2020,4,9,9,137.5,779.2,578.7,712,2207.4,0.880179
2020,4,9,10,118.1,778.7,428.8,711.5,2037.1,0.812273
2020,4,9,11,115.2,785.2,458.1,710.4,2068.9,0.824953
2020,4,9,12,114.5,787.2,495.6,701,2098.3,0.836676
2020,4,9,13,103.9,756.6,496.2,690.9,2047.6,0.816460
2020,4,9,14,104,737.9,599.7,681.9,2123.5,0.846724
2020,4,9,15,115.4,698.5,656.8,657.8,2128.5,0.848718
2020,4,9,16,124.8,608,667.9,577.9,1978.6,0.788947
2020,4,9,17,124.4,532.9,581.1,498.6,1737,0.692611
2020,4,9,18,17.1,297.6,116,320.1,750.8,0.299374
2020,4,9,19,16,247.2,130,264.3,657.5,0.262172
2020,4,9,20,36,204.8,175.7,244.2,660.7,0.263448
2020,4,9,21,62.8,239.2,128.5,303,733.5,0.292476
2020,4,9,22,18.9,192.4,8.7,239.1,459.1,0.183062
2020,4,9,23,37.2,177.4,57.6,151.7,423.9,0.169026
2020,4,9,24,12.9,163.6,119.1,62.3,357.9,0.142709
2020,4,10,1,1.1,126.6,126.4,80.2,334.3,0.133299
2020,4,10,2,0.2,81.6,20.4,12.2,114.4,0.045616
2020,4,10,3,0,51.1,0,0,51.1,0.020376
2020,4,10,4,0,64.1,0,0,64.1,0.025559
2020,4,10,5,0,56.5,0,0.2,56.7,0.022609
2020,4,10,6,0,15,0,5,20,0.007975
2020,4,10,7,0,0,0,1.6,1.6,0.000638
2020,4,10,8,0,0,0,1.2,1.2,0.000478
2020,4,10,9,0,0,3.3,0.3,3.6,0.001435
2020,4,10,10,0,0,2.7,0,2.7,0.001077
2020,4,10,11,0,0,0.1,0,0.1,0.000040
2020,4,10,12,0.5,0,19.8,6.7,27,0.010766
2020,4,10,13,0.8,0.8,51.4,28.7,81.7,0.032577
2020,4,10,14,2.7,1,64.4,71.8,139.9,0.055784
2020,4,10,15,3,4,91.5,81.4,179.9,0.071733
2020,4,10,16,2.6,21,80.2,49.2,153,0.061007
2020,4,10,17,3.5,19,66.9,61,150.4,0.059970
2020,4,10,18,2.5,42.2,81.3,42.8,168.8,0.067307
2020,4,10,19,1.1,14.5,50.5,11.1,77.2,0.030783
2020,4,10,20,1.2,8.8,54.5,28.1,92.6,0.036923
2020,4,10,21,0.2,47.8,21.7,29.1,98.8,0.039396
2020,4,10,22,0.9,199.9,169.6,157.3,527.7,0.210415
2020,4,10,23,1.8,314.4,311.7,287.1,915,0.364847
2020,4,10,24,6.4,374.6,252.4,391,1024.4,0.408469
2020,4,11,1,1.4,317.6,214.2,500.5,1033.7,0.412178
2020,4,11,2,1.2,216.3,254.4,525.2,997.1,0.397584
2020,4,11,3,3,176.3,192.6,518,889.9,0.354839
2020,4,11,4,12.3,221.9,145.8,482.5,862.5,0.343913
2020,4,11,5,13,298.8,54.9,287,653.7,0.260656
2020,4,11,6,2.5,364.1,6.1,67.9,440.6,0.175685
2020,4,11,7,8.3,252.4,2,15.6,278.3,0.110969
2020,4,11,8,78.7,156.7,6.3,59.4,301.1,0.120061
2020,4,11,9,114.3,248.8,459.1,0.7,822.9,0.328123
2020,4,11,10,94.5,269.6,601.8,0.8,966.7,0.385462
2020,4,11,11,139.1,427.6,812.3,141.6,1520.6,0.606324
2020,4,11,12,134.4,731.6,809.2,288,1963.2,0.782806
2020,4,11,13,135.6,741.6,825,534.2,2236.4,0.891742
2020,4,11,14,143.3,722.7,838.1,430.8,2134.9,0.851270
2020,4,11,15,134.9,688.9,828.9,585.5,2238.2,0.892460
2020,4,11,16,108.7,569.8,799.7,613.4,2091.6,0.834005
2020,4,11,17,74.3,424.9,728.3,369.7,1597.2,0.636867
2020,4,11,18,79.5,428.3,803.6,184,1495.4,0.596276
2020,4,11,19,76.8,233.2,753.7,93.7,1157.4,0.461502
2020,4,11,20,58.9,345.3,561,171.4,1136.6,0.453208
2020,4,11,21,65.2,307.3,518.7,149.1,1040.3,0.414809
2020,4,11,22,85,392.7,600.6,231.8,1310.1,0.522389
2020,4,11,23,135.9,443.5,638.4,435.4,1653.2,0.659197
2020,4,11,24,127.8,572.7,605.6,423.8,1729.9,0.689780
2020,4,12,1,106.2,626,524.4,482.8,1739.4,0.693568
2020,4,12,2,102.6,599.8,530.9,343.1,1576.4,0.628574
2020,4,12,3,100.7,562.1,441.8,277.8,1382.4,0.551218
2020,4,12,4,94.1,519.8,387.9,203.9,1205.7,0.480761
2020,4,12,5,60,549.3,388.8,152.2,1150.3,0.458671
2020,4,12,6,61.6,573.6,290.2,251,1176.4,0.469078
2020,4,12,7,57.5,562.7,285.9,413.2,1319.3,0.526058
2020,4,12,8,78.8,551.8,308.2,462.2,1401,0.558635
2020,4,12,9,90.4,442.3,225,275.7,1033.4,0.412058
2020,4,12,10,73.8,419.8,138.7,219,851.3,0.339447
2020,4,12,11,34.9,341.6,83.8,114.6,574.9,0.229236
2020,4,12,12,38.2,209,170.7,28,445.9,0.177798
2020,4,12,13,48,190.9,182.2,57.6,478.7,0.190877
2020,4,12,14,37.4,138,121.7,34.6,331.7,0.132262
2020,4,12,15,26.5,104.2,102,0,232.7,0.092787
2020,4,12,16,21.7,31.4,90.9,0.1,144.1,0.057458
2020,4,12,17,14.2,5.2,71.1,0,90.5,0.036086
2020,4,12,18,0,0,0,0,0,0.000000
2020,4,12,19,0,45.2,0,16.4,61.6,0.024562
2020,4,12,20,0,50.2,0,0,50.2,0.020017
2020,4,12,21,0,73.2,0,0,73.2,0.029188
2020,4,12,22,0,97.7,117.3,48,263,0.104869
2020,4,12,23,0,125.1,191.7,1.7,318.5,0.126999
2020,4,12,24,70.3,150.5,50.5,39.3,310.6,0.123849
2020,4,13,1,121.5,91.6,56,56.2,325.3,0.129710
2020,4,13,2,123.4,159,59.1,89.1,430.6,0.171697
2020,4,13,3,106.7,194.3,52.1,2.7,355.8,0.141872
2020,4,13,4,100,141.9,192.2,0,434.1,0.173093
2020,4,13,5,107.3,108.9,288.5,0,504.7,0.201244
2020,4,13,6,97.5,126.1,254.4,44.3,522.3,0.208262
2020,4,13,7,71.8,134.2,147.2,56.5,409.7,0.163364
2020,4,13,8,54.6,244.9,141.4,129.8,570.7,0.227561
2020,4,13,9,49.7,332.9,82.1,182.7,647.4,0.258144
2020,4,13,10,52.3,476.2,74.2,171.5,774.2,0.308704
2020,4,13,11,24.2,414.9,65,193.7,697.8,0.278241
2020,4,13,12,5.3,416.9,74.9,173,670.1,0.267196
2020,4,13,13,7.9,392,64.9,158.7,623.5,0.248614
2020,4,13,14,6.5,321.4,93.5,184.9,606.3,0.241756
2020,4,13,15,14.2,261.5,115.3,237,628,0.250409
2020,4,13,16,26,191.7,109.4,136.1,463.2,0.184696
2020,4,13,17,27.4,193.1,119.9,143.4,483.8,0.192910
2020,4,13,18,3.4,12.2,72,6.9,94.5,0.037681
2020,4,13,19,3.6,20.2,54.8,0,78.6,0.031341
2020,4,13,20,11.3,0,65.3,8.9,85.5,0.034092
2020,4,13,21,18.6,13.4,116.7,34.2,182.9,0.072930
2020,4,13,22,36,18.9,110.2,57.1,222.2,0.088600
2020,4,13,23,61.6,67.7,61.3,31.2,221.8,0.088441
2020,4,13,24,66.7,30.3,24.7,1.4,123.1,0.049085
2020,4,14,1,81.7,13.9,32.5,0,128.1,0.051079
2020,4,14,2,116.4,6.2,110,0.7,233.3,0.093026
2020,4,14,3,85.9,0,94.3,30,210.2,0.083815
2020,4,14,4,112.3,0,133.7,0,246,0.098090
2020,4,14,5,79.3,0.5,178.9,1.2,259.9,0.103633
2020,4,14,6,90.5,53.2,170.5,20.2,334.4,0.133339
2020,4,14,7,86.3,82.9,77.7,44.7,291.6,0.116273
2020,4,14,8,96.4,50.7,70.2,34.3,251.6,0.100323
2020,4,14,9,69.3,41.4,54.4,11.1,176.2,0.070258
2020,4,14,10,64,75.5,51.5,4.2,195.2,0.077834
2020,4,14,11,46.8,101.4,11.6,5.8,165.6,0.066031
2020,4,14,12,46.3,51.5,21.6,3.3,122.7,0.048925
2020,4,14,13,16,38,19.3,1,74.3,0.029626
