LoadLevel,Duration,Stage
123003,1,st0
123004,1,st0
123005,1,st0
123006,1,st0
123007,1,st0
123008,1,st0
123009,1,st0
123010,1,st0
123011,1,st0
123012,1,st0
123013,1,st0
123014,1,st0
123015,1,st0
123016,1,st0
123017,1,st0
123018,1,st0
123019,1,st0
123020,1,st0
123021,1,st0
123022,1,st0
123023,1,st0
123024,1,st0
123101,1,st0
123102,1,st0
123103,1,st0
123104,1,st0
123105,1,st0
123106,1,st0
123107,1,st0
123108,1,st0
123109,1,st0
123110,1,st0
123111,1,st0
123112,1,st0
123113,1,st0
123114,1,st0
123115,1,st0
123116,1,st0
123117,1,st0
123118,1,st0
123119,1,st0
123120,1,st0
123121,1,st0
123122,1,st0
123123,1,st0
123124,1,st0
