Year,Month,Day,Period,1,2,3,,,
2024,3,17,1,26.959,31.075,37.651,,,
2024,3,17,2,27.107,30.523,36.245,,,
2024,3,17,3,27.551,30.348,35.447,,,
2024,3,17,4,29.254,30.658,35.231,,,
2024,3,17,5,32.945,31.882,35.555,,,
2024,3,17,6,38.213,34.520,37.678,,,
2024,3,17,7,39.006,35.287,41.546,,,
2024,3,17,8,35.843,35.234,45.198,,,
2024,3,17,9,33.115,35.086,47.808,,,
2024,3,17,10,31.729,34.601,49.417,,,
2024,3,17,11,30.619,33.780,50.391,,,
2024,3,17,12,30.026,33.524,50.743,,,
2024,3,17,13,29.434,33.282,50.445,,,
2024,3,17,14,29.159,32.946,49.958,,,
2024,3,17,15,28.969,32.650,49.404,,,
2024,3,17,16,29.011,32.300,48.335,,,
2024,3,17,17,29.656,32.448,47.781,,,
2024,3,17,18,32.099,34.588,48.971,,,
2024,3,17,19,34.447,40.819,53.204,,,
2024,3,17,20,33.601,41.115,52.974,,,
2024,3,17,21,32.046,39.567,51.419,,,
2024,3,17,22,29.022,36.808,47.862,,,
2024,3,17,23,26.124,33.780,43.399,,,
2024,3,17,24,24.876,31.223,39.558,,,
2024,3,18,1,24.347,29.770,36.853,,,
2024,3,18,2,24.030,29.097,35.528,,,
2024,3,18,3,24.230,28.895,34.933,,,
2024,3,18,4,25.468,28.989,34.595,,,
2024,3,18,5,28.525,29.622,34.757,,,
2024,3,18,6,32.797,31.559,36.948,,,
2024,3,18,7,33.866,32.327,40.464,,,
2024,3,18,8,32.184,32.596,44.008,,,
2024,3,18,9,31.105,33.026,47.064,,,
2024,3,18,10,30.693,32.919,49.133,,,
2024,3,18,11,30.079,32.650,50.215,,,
2024,3,18,12,29.984,32.703,50.878,,,
2024,3,18,13,29.699,32.690,50.283,,,
2024,3,18,14,29.529,32.596,49.837,,,
2024,3,18,15,29.402,32.205,49.323,,,
2024,3,18,16,29.466,31.869,48.403,,,
2024,3,18,17,29.582,32.084,47.646,,,
2024,3,18,18,31.486,33.780,47.930,,,
2024,3,18,19,33.781,39.863,51.771,,,
2024,3,18,20,33.305,40.280,52.176,,,
2024,3,18,21,32.099,38.719,50.689,,,
2024,3,18,22,28.778,36.714,47.416,,,
2024,3,18,23,26.092,33.646,43.183,,,
2024,3,18,24,24.844,31.210,39.639,,,
2024,3,19,1,24.305,29.985,37.205,,,
2024,3,19,2,24.273,26.445,35.393,,,
2024,3,19,3,24.558,26.392,34.825,,,
2024,3,19,4,26.145,26.459,34.595,,,
2024,3,19,5,29.402,26.755,35.055,,,
2024,3,19,6,33.506,27.145,36.921,,,
2024,3,19,7,34.754,32.986,40.464,,,
2024,3,19,8,33.030,33.497,44.170,,,
2024,3,19,9,31.497,33.915,46.983,,,
2024,3,19,10,30.873,33.820,48.687,,,
2024,3,19,11,30.449,33.282,49.864,,,
2024,3,19,12,30.026,33.228,50.432,,,
2024,3,19,13,29.624,32.946,50.378,,,
2024,3,19,14,29.466,32.932,49.918,,,
2024,3,19,15,29.318,32.596,49.417,,,
2024,3,19,16,29.402,32.367,48.295,,,
2024,3,19,17,29.931,32.475,47.578,,,
2024,3,19,18,31.729,34.480,48.268,,,
2024,3,19,19,34.119,40.254,52.420,,,
2024,3,19,20,33.453,40.173,52.366,,,
2024,3,19,21,32.046,38.746,50.621,,,
2024,3,19,22,28.926,35.947,47.429,,,
2024,3,19,23,26.103,33.026,43.007,,,
2024,3,19,24,24.664,30.698,39.382,,,
2024,3,20,1,24.262,29.339,36.935,,,
2024,3,20,2,24.156,28.706,35.406,,,
2024,3,20,3,24.368,28.424,34.635,,,
2024,3,20,4,25.373,28.397,34.365,,,
2024,3,20,5,28.133,28.814,34.771,,,
2024,3,20,6,32.068,30.362,36.691,,,
2024,3,20,7,33.284,30.644,39.802,,,
2024,3,20,8,32.438,31.506,43.494,,,
2024,3,20,9,31.116,32.407,46.875,,,
2024,3,20,10,30.714,33.134,49.769,,,
2024,3,20,11,30.344,33.242,50.932,,,
2024,3,20,12,30.111,33.228,51.311,,,
2024,3,20,13,29.656,33.255,51.405,,,
2024,3,20,14,29.328,32.851,51.013,,,
2024,3,20,15,29.201,32.300,50.026,,,
2024,3,20,16,29.159,31.936,49.093,,,
2024,3,20,17,29.360,31.950,48.687,,,
2024,3,20,18,30.407,33.780,49.147,,,
2024,3,20,19,32.290,38.652,52.285,,,
2024,3,20,20,31.687,38.800,52.285,,,
2024,3,20,21,30.682,37.885,49.864,,,
2024,3,20,22,28.525,36.014,46.956,,,
2024,3,20,23,26.039,33.686,43.521,,,
2024,3,20,24,24.780,31.506,40.207,,,
2024,3,21,1,24.209,29.958,37.313,,,
2024,3,21,2,23.744,29.150,35.853,,,
2024,3,21,3,23.606,28.774,34.757,,,
2024,3,21,4,23.977,28.666,34.757,,,
2024,3,21,5,24.929,28.841,34.838,,,
2024,3,21,6,26.663,29.352,35.744,,,
2024,3,21,7,27.932,28.276,36.001,,,
2024,3,21,8,29.149,28.531,37.597,,,
2024,3,21,9,30.058,29.312,40.113,,,
2024,3,21,10,29.952,30.160,42.236,,,
2024,3,21,11,29.709,30.550,43.183,,,
2024,3,21,12,28.990,30.644,43.561,,,
2024,3,21,13,28.197,30.362,43.048,,,
2024,3,21,14,27.604,30.200,41.857,,,
2024,3,21,15,27.361,29.823,40.992,,,
2024,3,21,16,27.488,29.675,39.883,,,
2024,3,21,17,28.271,30.066,39.382,,,
2024,3,21,18,29.804,32.636,41.330,,,
2024,3,21,19,32.343,37.629,45.320,,,
2024,3,21,20,31.719,37.750,45.577,,,
2024,3,21,21,30.291,37.037,44.697,,,
2024,3,21,22,28.355,35.382,42.939,,,
2024,3,21,23,26.483,33.403,40.735,,,
2024,3,21,24,25.521,31.358,38.206,,,
2024,3,22,1,25.330,29.971,36.123,,,
2024,3,22,2,25.151,29.312,34.811,,,
2024,3,22,3,25.235,28.895,34.108,,,
2024,3,22,4,25.479,29.002,33.783,,,
2024,3,22,5,26.367,29.097,33.783,,,
2024,3,22,6,27.901,29.554,34.108,,,
2024,3,22,7,29.127,28.989,33.824,,,
2024,3,22,8,31.042,29.487,34.635,,,
2024,3,22,9,32.173,30.510,36.001,,,
2024,3,22,10,32.279,31.210,37.219,,,
2024,3,22,11,31.475,30.940,38.057,,,
2024,3,22,12,30.746,30.873,38.503,,,
2024,3,22,13,30.174,30.819,38.409,,,
2024,3,22,14,29.857,30.510,38.260,,,
2024,3,22,15,30.058,30.187,37.962,,,
2024,3,22,16,30.598,29.904,37.841,,,
2024,3,22,17,31.697,30.187,38.206,,,
2024,3,22,18,33.792,32.192,39.842,,,
2024,3,22,19,36.288,36.781,44.846,,,
2024,3,22,20,36.203,37.306,46.253,,,
2024,3,22,21,34.225,36.472,45.604,,,
2024,3,22,22,30.957,34.655,43.575,,,
2024,3,22,23,28.281,32.663,40.546,,,
2024,3,22,24,26.949,30.685,37.760,,,
2024,3,23,1,26.420,29.662,35.271,,,
2024,3,23,2,26.208,29.177,34.257,,,
2024,3,23,3,26.272,29.110,33.675,,,
2024,3,23,4,27.752,29.339,33.581,,,
2024,3,23,5,30.947,30.187,34.054,,,
2024,3,23,6,35.378,32.071,36.204,,,
2024,3,23,7,36.457,32.340,39.315,,,
2024,3,23,8,35.050,33.296,42.818,,,
2024,3,23,9,33.792,33.807,45.901,,,
2024,3,23,10,32.755,33.780,48.349,,,
2024,3,23,11,31.972,33.094,49.593,,,
2024,3,23,12,31.190,32.703,50.337,,,
2024,3,23,13,30.534,32.515,50.067,,,
2024,3,23,14,30.227,32.300,49.837,,,
2024,3,23,15,29.952,31.869,49.133,,,
2024,3,23,16,29.878,31.452,48.592,,,
2024,3,23,17,30.883,31.882,47.822,,,
2024,3,23,18,32.808,34.399,49.661,,,
2024,3,23,19,35.537,40.065,54.232,,,
2024,3,23,20,34.944,40.792,54.421,,,
2024,3,23,21,33.421,38.921,52.285,,,
2024,3,23,22,30.238,36.149,49.120,,,
2024,3,23,23,27.403,33.067,43.967,,,
2024,3,23,24,26.071,30.416,40.086,,,
2024,3,24,1,25.584,29.204,37.367,,,
2024,3,24,2,25.500,28.639,35.650,,,
2024,3,24,3,25.976,28.356,35.028,,,
2024,3,24,4,27.213,28.451,34.811,,,
2024,3,24,5,30.270,28.976,35.447,,,
2024,3,24,6,34.278,30.967,37.340,,,
2024,3,24,7,35.114,32.865,40.748,,,
2024,3,24,8,33.844,33.174,44.021,,,
2024,3,24,9,32.374,33.780,47.132,,,
2024,3,24,10,31.888,34.184,49.039,,,
2024,3,24,11,31.380,33.524,49.891,,,
2024,3,24,12,31.073,33.551,50.526,,,
2024,3,24,13,31.042,34.399,50.148,,,
2024,3,24,14,31.274,33.820,49.918,,,
2024,3,24,15,31.581,33.255,49.269,,,
2024,3,24,16,31.592,32.407,48.471,,,
2024,3,24,17,32.025,32.771,47.957,,,
2024,3,24,18,34.119,34.588,48.065,,,
2024,3,24,19,37.123,41.653,52.542,,,
2024,3,24,20,36.467,42.461,53.502,,,
2024,3,24,21,35.040,40.819,51.378,,,
2024,3,24,22,32.089,37.602,48.092,,,
2024,3,24,23,29.297,34.009,44.062,,,
2024,3,24,24,28.408,31.385,39.815,,,
2024,3,25,1,28.302,30.052,37.435,,,
2024,3,25,2,28.186,29.608,35.744,,,
2024,3,25,3,28.694,29.433,35.028,,,
2024,3,25,4,29.783,29.648,34.595,,,
2024,3,25,5,33.464,30.577,35.001,,,
2024,3,25,6,38.339,32.461,37.110,,,
2024,3,25,7,38.551,33.255,40.478,,,
2024,3,25,8,36.277,33.201,43.805,,,
2024,3,25,9,33.823,33.026,46.523,,,
2024,3,25,10,32.470,32.825,48.254,,,
2024,3,25,11,31.264,32.528,49.607,,,
2024,3,25,12,30.407,32.205,49.810,,,
2024,3,25,13,29.762,32.031,49.823,,,
2024,3,25,14,29.360,31.896,49.864,,,
2024,3,25,15,28.905,31.479,49.607,,,
2024,3,25,16,29.201,31.062,48.552,,,
2024,3,25,17,29.466,31.196,47.849,,,
2024,3,25,18,31.105,32.690,47.781,,,
2024,3,25,19,34.215,38.019,51.541,,,
2024,3,25,20,33.644,38.558,51.919,,,
2024,3,25,21,32.522,37.333,50.148,,,
2024,3,25,22,29.709,34.884,46.577,,,
2024,3,25,23,27.044,31.815,42.561,,,
2024,3,25,24,25.764,29.541,38.652,,,
2024,3,26,1,25.330,28.612,36.231,,,
2024,3,26,2,25.246,28.181,34.892,,,
2024,3,26,3,25.722,27.966,34.162,,,
2024,3,26,4,26.970,28.033,33.932,,,
2024,3,26,5,30.153,28.706,34.338,,,
2024,3,26,6,33.919,30.160,36.056,,,
2024,3,26,7,34.574,30.940,39.261,,,
2024,3,26,8,33.072,31.398,42.628,,,
2024,3,26,9,31.687,31.613,45.820,,,
2024,3,26,10,30.947,32.031,47.849,,,
2024,3,26,11,30.513,32.205,49.958,,,
2024,3,26,12,30.248,32.354,51.054,,,
2024,3,26,13,30.005,32.448,51.405,,,
2024,3,26,14,30.069,32.340,51.865,,,
2024,3,26,15,29.889,32.084,51.974,,,
2024,3,26,16,30.227,31.775,51.230,,,
2024,3,26,17,30.143,31.788,49.864,,,
2024,3,26,18,31.190,33.040,48.863,,,
2024,3,26,19,33.866,38.194,51.554,,,
2024,3,26,20,33.220,38.692,52.271,,,
2024,3,26,21,31.655,37.306,49.363,,,
2024,3,26,22,29.022,34.520,45.698,,,
2024,3,26,23,26.155,31.438,41.465,,,
2024,3,26,24,24.611,29.325,38.125,,,
2024,3,27,1,24.114,28.222,35.542,,,
2024,3,27,2,23.881,27.764,34.365,,,
2024,3,27,3,23.903,27.562,33.324,,,
2024,3,27,4,24.855,27.549,33.283,,,
2024,3,27,5,27.202,28.074,33.554,,,
2024,3,27,6,30.460,29.110,35.014,,,
2024,3,27,7,31.528,29.608,37.908,,,
2024,3,27,8,31.296,30.456,41.371,,,
2024,3,27,9,30.915,31.156,44.725,,,
2024,3,27,10,30.746,31.815,47.578,,,
2024,3,27,11,30.502,32.192,49.769,,,
2024,3,27,12,30.460,32.461,51.230,,,
2024,3,27,13,30.386,32.757,51.974,,,
2024,3,27,14,30.492,32.798,52.744,,,
2024,3,27,15,30.333,32.851,52.068,,,
2024,3,27,16,30.386,32.421,51.000,,,
2024,3,27,17,30.418,32.273,49.201,,,
2024,3,27,18,31.095,33.538,47.876,,,
2024,3,27,19,33.072,38.127,50.215,,,
2024,3,27,20,32.184,37.952,49.891,,,
2024,3,27,21,30.883,36.633,47.592,,,
2024,3,27,22,28.683,34.345,44.657,,,
2024,3,27,23,26.240,32.165,40.897,,,
2024,3,27,24,24.505,30.119,37.678,,,
2024,3,28,1,23.818,28.666,35.433,,,
2024,3,28,2,23.342,28.007,34.067,,,
2024,3,28,3,23.300,27.710,33.351,,,
2024,3,28,4,23.532,27.589,33.080,,,
2024,3,28,5,24.622,27.737,33.013,,,
2024,3,28,6,25.976,27.832,33.391,,,
2024,3,28,7,27.107,27.468,33.743,,,
2024,3,28,8,28.419,27.966,35.569,,,
2024,3,28,9,29.053,28.922,38.111,,,
2024,3,28,10,29.540,30.200,40.045,,,
2024,3,28,11,29.328,30.469,41.668,,,
2024,3,28,12,29.297,30.617,41.993,,,
2024,3,28,13,29.170,30.967,41.749,,,
2024,3,28,14,29.096,30.846,41.181,,,
2024,3,28,15,29.201,30.577,40.491,,,
2024,3,28,16,29.688,30.658,39.788,,,
2024,3,28,17,29.984,30.954,39.788,,,
2024,3,28,18,30.947,32.300,41.100,,,
2024,3,28,19,32.596,36.983,44.792,,,
2024,3,28,20,31.994,37.077,45.604,,,
2024,3,28,21,30.344,35.732,43.845,,,
2024,3,28,22,28.154,33.834,41.939,,,
2024,3,28,23,25.891,32.192,39.382,,,
2024,3,28,24,24.104,30.241,37.070,,,
2024,3,29,1,23.205,28.841,35.149,,,
2024,3,29,2,22.718,28.128,34.189,,,
2024,3,29,3,22.464,27.737,33.405,,,
2024,3,29,4,22.602,27.509,33.418,,,
2024,3,29,5,22.908,27.657,33.310,,,
2024,3,29,6,23.575,27.535,33.080,,,
2024,3,29,7,24.569,27.091,32.918,,,
2024,3,29,8,26.081,27.684,33.526,,,
2024,3,29,9,27.086,28.639,34.703,,,
2024,3,29,10,28.049,29.608,36.204,,,
2024,3,29,11,28.376,29.783,37.570,,,
2024,3,29,12,28.503,30.119,38.355,,,
2024,3,29,13,28.599,30.187,38.571,,,
2024,3,29,14,28.577,30.227,38.557,,,
2024,3,29,15,28.673,30.268,38.273,,,
2024,3,29,16,29.085,30.308,38.071,,,
2024,3,29,17,29.825,30.456,38.098,,,
2024,3,29,18,31.264,31.492,38.990,,,
2024,3,29,19,33.644,36.149,43.250,,,
2024,3,29,20,32.914,36.431,44.657,,,
2024,3,29,21,31.105,35.314,43.927,,,
2024,3,29,22,28.250,33.403,41.695,,,
2024,3,29,23,25.330,31.465,38.720,,,
2024,3,29,24,23.987,29.514,36.299,,,
2024,3,30,1,23.279,28.397,34.379,,,
2024,3,30,2,22.834,27.966,33.351,,,
2024,3,30,3,22.856,27.805,32.958,,,
2024,3,30,4,23.554,27.845,32.783,,,
2024,3,30,5,25.711,28.343,33.107,,,
2024,3,30,6,29.265,29.352,34.460,,,
2024,3,30,7,30.873,29.608,37.476,,,
2024,3,30,8,31.285,30.658,41.208,,,
2024,3,30,9,31.401,31.882,44.386,,,
2024,3,30,10,31.687,32.771,46.888,,,
2024,3,30,11,31.666,33.121,48.620,,,
2024,3,30,12,31.602,33.686,49.607,,,
2024,3,30,13,31.518,34.103,49.553,,,
2024,3,30,14,31.497,34.170,49.756,,,
2024,3,30,15,31.497,33.874,49.215,,,
2024,3,30,16,31.814,33.646,47.930,,,
2024,3,30,17,32.110,33.619,47.389,,,
2024,3,30,18,33.051,35.005,48.011,,,
2024,3,30,19,35.378,40.348,51.000,,,
2024,3,30,20,34.458,40.536,51.338,,,
2024,3,30,21,32.935,38.800,49.120,,,
2024,3,30,22,29.233,35.799,45.577,,,
2024,3,30,23,26.166,32.919,41.303,,,
2024,3,30,24,24.569,30.227,37.611,,,
2024,3,31,1,23.691,28.801,35.190,,,
2024,3,31,2,23.279,28.155,34.243,,,
2024,3,31,3,23.215,27.858,33.743,,,
2024,3,31,4,23.776,27.791,33.405,,,
2024,3,31,5,26.039,28.181,33.892,,,
2024,3,31,6,29.413,29.325,35.609,,,
2024,3,31,7,30.851,30.281,38.666,,,
2024,3,31,8,31.084,31.654,42.588,,,
2024,3,31,9,31.222,32.825,46.145,,,
2024,3,31,10,31.528,33.632,48.592,,,
2024,3,31,11,31.222,33.403,50.689,,,
2024,3,31,12,31.317,33.726,51.919,,,
2024,3,31,13,31.084,33.861,52.258,,,
2024,3,31,14,30.873,33.686,52.393,,,
2024,3,31,15,30.756,33.484,52.501,,,
2024,3,31,16,31.021,33.296,53.042,,,
2024,3,31,17,31.454,34.265,54.110,,,
2024,3,31,18,32.173,36.324,55.706,,,
2024,3,31,19,34.606,40.119,56.937,,,
2024,3,31,20,34.067,40.146,55.774,,,
2024,3,31,21,32.258,38.073,52.663,,,
2024,3,31,22,29.149,35.718,48.579,,,
2024,3,31,23,26.134,32.636,43.561,,,
2024,3,31,24,24.537,30.214,39.626,,,
2024,4,1,1,25.436,30.537,35.339,,,
2024,4,1,2,25.140,30.268,34.419,,,
2024,4,1,3,25.003,30.133,33.824,,,
2024,4,1,4,25.648,30.160,33.716,,,
2024,4,1,5,27.647,30.483,33.797,,,
2024,4,1,6,30.555,31.115,34.987,,,
2024,4,1,7,32.068,31.748,37.976,,,
2024,4,1,8,32.438,32.811,42.277,,,
2024,4,1,9,32.374,33.740,46.280,,,
2024,4,1,10,32.639,33.740,49.417,,,
2024,4,1,11,32.766,33.726,51.946,,,
2024,4,1,12,32.702,33.740,52.677,,,
2024,4,1,13,32.861,33.565,52.366,,,
2024,4,1,14,32.797,33.538,51.838,,,
2024,4,1,15,32.311,33.188,51.094,,,
2024,4,1,16,32.078,32.946,49.566,,,
2024,4,1,17,32.596,32.946,48.444,,,
2024,4,1,18,33.591,33.740,48.444,,,
2024,4,1,19,36.129,38.652,54.489,,,
2024,4,1,20,35.315,39.459,56.247,,,
2024,4,1,21,33.644,38.275,53.164,,,
2024,4,1,22,30.174,36.055,47.713,,,
2024,4,1,23,27.393,33.632,41.519,,,
2024,4,1,24,26.028,31.708,37.178,,,
2024,4,2,1,25.457,30.752,34.919,,,
2024,4,2,2,25.182,30.402,34.013,,,
2024,4,2,3,25.214,30.254,33.594,,,
2024,4,2,4,25.965,30.254,33.526,,,
2024,4,2,5,28.207,30.671,33.675,,,
2024,4,2,6,31.401,31.237,34.568,,,
2024,4,2,7,32.945,31.734,37.516,,,
2024,4,2,8,32.353,32.327,41.966,,,
2024,4,2,9,31.719,33.026,46.347,,,
2024,4,2,10,31.803,33.457,49.336,,,
2024,4,2,11,31.623,33.592,51.811,,,
2024,4,2,12,31.454,33.672,53.055,,,
2024,4,2,13,31.475,33.538,52.853,,,
2024,4,2,14,31.232,33.592,52.744,,,
2024,4,2,15,30.968,33.323,51.500,,,
2024,4,2,16,31.116,33.161,49.931,,,
2024,4,2,17,31.401,33.161,48.592,,,
2024,4,2,18,32.332,34.170,48.741,,,
2024,4,2,19,35.241,38.692,53.948,,,
2024,4,2,20,34.818,39.002,55.395,,,
2024,4,2,21,33.252,37.858,52.596,,,
2024,4,2,22,30.143,35.409,47.227,,,
2024,4,2,23,27.298,32.744,41.019,,,
2024,4,2,24,26.007,31.021,37.097,,,
2024,4,3,1,25.426,30.227,34.744,,,
2024,4,3,2,25.214,29.918,33.973,,,
2024,4,3,3,25.235,29.796,33.608,,,
2024,4,3,4,25.880,29.770,33.459,,,
2024,4,3,5,27.774,29.945,33.581,,,
2024,4,3,6,30.873,30.335,34.487,,,
2024,4,3,7,31.750,30.712,36.989,,,
2024,4,3,8,31.856,31.627,41.519,,,
2024,4,3,9,31.655,32.205,46.591,,,
2024,4,3,10,31.951,32.771,49.864,,,
2024,4,3,11,31.898,33.026,52.028,,,
2024,4,3,12,31.708,33.323,52.258,,,
2024,4,3,13,31.581,33.632,51.635,,,
2024,4,3,14,31.338,33.444,51.013,,,
2024,4,3,15,31.042,33.242,50.824,,,
2024,4,3,16,31.031,32.865,48.876,,,
2024,4,3,17,31.380,32.851,48.741,,,
2024,4,3,18,32.247,33.780,50.337,,,
2024,4,3,19,33.887,38.114,54.543,,,
2024,4,3,20,33.379,38.302,54.246,,,
2024,4,3,21,32.152,37.172,50.662,,,
2024,4,3,22,29.931,35.584,46.442,,,
2024,4,3,23,27.594,33.619,40.803,,,
2024,4,3,24,26.145,31.909,36.921,,,
2024,4,4,1,25.447,30.873,35.163,,,
2024,4,4,2,25.119,30.469,34.081,,,
2024,4,4,3,24.897,30.200,33.445,,,
2024,4,4,4,25.013,30.079,33.364,,,
2024,4,4,5,25.754,30.160,33.324,,,
2024,4,4,6,26.504,30.093,33.499,,,
2024,4,4,7,27.636,29.918,33.729,,,
2024,4,4,8,29.127,30.281,34.892,,,
2024,4,4,9,30.164,31.021,37.259,,,
2024,4,4,10,30.555,31.882,39.491,,,
2024,4,4,11,30.206,31.909,41.330,,,
2024,4,4,12,29.857,31.896,42.155,,,
2024,4,4,13,29.455,31.815,40.370,,,
2024,4,4,14,29.233,31.586,39.098,,,
2024,4,4,15,29.223,31.425,38.044,,,
2024,4,4,16,29.307,31.385,37.394,,,
2024,4,4,17,29.794,31.411,36.975,,,
2024,4,4,18,30.323,32.057,38.301,,,
2024,4,4,19,32.607,35.799,45.631,,,
2024,4,4,20,32.385,36.324,47.497,,,
2024,4,4,21,30.957,35.395,45.387,,,
2024,4,4,22,28.969,34.251,41.398,,,
2024,4,4,23,26.917,32.959,37.922,,,
2024,4,4,24,25.701,31.613,35.623,,,
2024,4,5,1,25.013,30.712,34.176,,,
2024,4,5,2,24.654,30.241,33.445,,,
2024,4,5,3,24.548,30.052,33.297,,,
2024,4,5,4,24.696,30.052,33.202,,,
2024,4,5,5,25.267,30.187,33.256,,,
2024,4,5,6,25.806,30.079,33.256,,,
2024,4,5,7,26.631,29.877,33.242,,,
2024,4,5,8,27.710,30.119,33.499,,,
2024,4,5,9,28.493,30.671,34.297,,,
2024,4,5,10,28.979,30.981,35.298,,,
2024,4,5,11,29.223,31.344,35.880,,,
2024,4,5,12,29.212,31.748,35.947,,,
2024,4,5,13,29.254,31.802,36.164,,,
2024,4,5,14,29.254,31.802,36.218,,,
2024,4,5,15,29.603,31.896,35.920,,,
2024,4,5,16,30.185,32.017,35.826,,,
2024,4,5,17,30.788,32.098,35.947,,,
2024,4,5,18,31.655,32.744,37.408,,,
2024,4,5,19,34.733,36.566,43.643,,,
2024,4,5,20,34.257,36.727,46.510,,,
2024,4,5,21,31.983,35.341,44.238,,,
2024,4,5,22,29.360,33.646,39.396,,,
2024,4,5,23,26.705,31.627,35.474,,,
2024,4,5,24,25.436,30.483,33.878,,,
2024,4,6,1,24.791,29.958,33.297,,,
2024,4,6,2,24.558,29.783,33.161,,,
2024,4,6,3,24.548,29.756,33.148,,,
2024,4,6,4,25.182,29.891,33.188,,,
2024,4,6,5,27.181,30.510,33.648,,,
2024,4,6,6,30.079,31.304,36.272,,,
2024,4,6,7,31.771,31.613,39.220,,,
2024,4,6,8,31.972,32.448,42.574,,,
2024,4,6,9,31.994,33.471,46.239,,,
2024,4,6,10,32.914,34.076,49.472,,,
2024,4,6,11,33.485,34.911,51.203,,,
2024,4,6,12,34.162,35.705,51.946,,,
2024,4,6,13,34.743,36.189,51.919,,,
2024,4,6,14,35.420,33.632,51.730,,,
2024,4,6,15,35.791,36.727,50.986,,,
2024,4,6,16,35.992,36.620,49.728,,,
2024,4,6,17,35.558,36.108,49.783,,,
2024,4,6,18,36.520,37.400,48.471,,,
2024,4,6,19,39.059,41.344,55.057,,,
2024,4,6,20,38.297,40.940,55.233,,,
2024,4,6,21,36.108,38.450,48.511,,,
2024,4,6,22,31.972,35.476,43.359,,,
2024,4,6,23,28.588,32.582,37.219,,,
2024,4,6,24,26.864,31.115,34.730,,,
2024,4,7,1,26.018,30.442,33.648,,,
2024,4,7,2,25.542,30.133,33.337,,,
2024,4,7,3,25.394,29.998,33.229,,,
2024,4,7,4,25.902,30.146,33.283,,,
2024,4,7,5,27.657,30.860,33.838,,,
2024,4,7,6,30.100,31.761,37.002,,,
2024,4,7,7,31.581,32.004,41.087,,,
2024,4,7,8,32.121,33.067,45.590,,,
2024,4,7,9,32.607,34.251,49.783,,,
2024,4,7,10,33.242,34.951,53.258,,,
2024,4,7,11,33.834,36.135,55.355,,,
2024,4,7,12,34.405,36.620,55.760,,,
2024,4,7,13,34.447,37.077,55.111,,,
2024,4,7,14,34.648,37.293,54.814,,,
2024,4,7,15,34.405,37.198,53.664,,,
2024,4,7,16,34.342,37.239,53.110,,,
2024,4,7,17,34.511,36.902,52.001,,,
2024,4,7,18,35.167,37.320,51.946,,,
2024,4,7,19,37.504,41.720,58.073,,,
2024,4,7,20,37.409,41.949,58.398,,,
2024,4,7,21,35.463,39.177,51.554,,,
2024,4,7,22,31.592,35.516,44.157,,,
2024,4,7,23,28.440,32.838,37.476,,,
2024,4,7,24,26.980,31.115,35.366,,,
2024,4,8,1,26.039,30.321,33.973,,,
2024,4,8,2,25.584,29.985,33.513,,,
2024,4,8,3,25.510,29.837,33.351,,,
2024,4,8,4,25.923,29.945,33.472,,,
2024,4,8,5,27.869,30.604,34.568,,,
2024,4,8,6,30.608,31.546,38.057,,,
2024,4,8,7,32.163,31.748,42.534,,,
2024,4,8,8,32.945,32.367,45.563,,,
2024,4,8,9,32.681,33.228,49.336,,,
2024,4,8,10,32.195,33.915,52.122,,,
2024,4,8,11,31.888,34.063,53.366,,,
2024,4,8,12,31.877,34.022,52.366,,,
2024,4,8,13,32.068,33.955,51.703,,,
2024,4,8,14,31.920,33.592,50.824,,,
2024,4,8,15,31.856,33.255,49.728,,,
2024,4,8,16,32.300,33.592,48.295,,,
2024,4,8,17,32.247,33.565,47.159,,,
2024,4,8,18,33.210,34.722,46.564,,,
2024,4,8,19,36.087,39.069,51.608,,,
2024,4,8,20,35.473,39.527,56.653,,,
2024,4,8,21,33.559,37.750,51.757,,,
2024,4,8,22,30.312,34.789,46.077,,,
2024,4,8,23,27.477,32.340,38.557,,,
2024,4,8,24,26.134,31.088,35.366,,,
2024,4,9,1,25.574,30.671,34.108,,,
2024,4,9,2,25.320,30.469,33.540,,,
2024,4,9,3,25.553,30.483,33.418,,,
2024,4,9,4,26.251,30.819,33.662,,,
2024,4,9,5,28.683,32.165,34.635,,,
2024,4,9,6,31.951,33.632,38.125,,,
2024,4,9,7,32.924,33.672,41.519,,,
2024,4,9,8,32.110,34.049,44.900,,,
2024,4,9,9,31.486,34.507,47.822,,,
2024,4,9,10,31.539,33.834,49.485,,,
2024,4,9,11,31.274,33.969,50.364,,,
2024,4,9,12,30.925,34.063,50.175,,,
2024,4,9,13,30.809,34.184,50.418,,,
2024,4,9,14,30.693,34.143,50.229,,,
2024,4,9,15,30.555,34.130,49.837,,,
2024,4,9,16,30.894,34.130,47.700,,,
2024,4,9,17,31.253,34.157,45.915,,,
2024,4,9,18,32.046,34.507,43.886,,,
2024,4,9,19,35.061,38.477,49.891,,,
2024,4,9,20,34.786,39.379,54.462,,,
2024,4,9,21,33.178,37.360,50.121,,,
2024,4,9,22,30.005,34.440,43.981,,,
2024,4,9,23,27.477,32.044,37.286,,,
2024,4,9,24,26.028,30.900,35.650,,,
2024,4,10,1,25.500,30.429,34.149,,,
2024,4,10,2,25.320,30.146,33.783,,,
2024,4,10,3,25.267,30.052,33.459,,,
2024,4,10,4,26.092,30.308,33.567,,,
2024,4,10,5,28.525,31.317,34.838,,,
2024,4,10,6,31.391,32.165,38.990,,,
