Year,Month,Day,Period,313_rtpv_3,118_rtpv,118_rtpv_6,313_rtpv_9,320_rtpv,118_rtpv_8,313_rtpv_12,313_rtpv,313_rtpv_6,313_rtpv_11,320_rtpv_2,313_rtpv_2,320_rtpv_4,313_rtpv_10,213_rtpv,313_rtpv_7,308_rtpv,313_rtpv_5,313_rtpv_13,118_rtpv_7,320_rtpv_3,118_rtpv_4,320_rtpv_5,118_rtpv_3,118_rtpv_5,118_rtpv_2,313_rtpv_4,118_rtpv_10,320_rtpv_6,313_rtpv_8,118_rtpv_9
2024,2,13,17,5.9,0.5,0.3,8.3,1.7,1.4,1.8,10.0,7.8,8.7,1.7,8.2,3.5,8.3,0.3,8.4,10.2,7.8,3.6,1.4,3.4,0.5,3.5,0.9,0.9,0.6,7.2,0.6,1.1,6.9,1.2
2024,2,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,13,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,8,9.7,2.2,2.2,11.9,4.4,1.7,4.4,14.3,8.8,14.6,4.4,7.2,5.3,12.1,3.1,11.9,14.3,9.0,5.3,1.8,0.3,2.3,6.3,2.2,2.2,2.2,11.7,0.7,2.2,10.9,1.6
2024,2,14,9,18.7,4.5,4.4,23.3,9.1,3.2,9.1,25.9,22.4,30.1,9.1,16.6,10.7,24.2,6.1,23.3,25.9,18.8,11.2,3.1,8.3,4.7,13.2,4.3,4.3,4.5,20.0,1.3,4.4,19.0,3.3
2024,2,14,10,10.7,6.1,6.0,27.1,15.2,5.7,15.2,7.0,34.1,41.0,15.2,17.5,15.8,28.5,8.2,27.1,7.0,35.8,15.9,5.4,14.1,6.3,18.5,6.0,6.0,6.0,30.5,2.4,6.2,29.4,5.5
2024,2,14,11,8.7,6.8,6.8,17.8,18.7,7.7,18.7,12.0,20.0,22.4,18.7,39.0,16.9,18.1,9.2,17.8,12.0,33.1,18.0,8.0,17.2,7.1,21.4,7.1,7.1,6.8,23.3,3.2,7.3,7.5,6.9
2024,2,14,12,1.7,7.3,7.3,16.8,19.4,8.8,19.4,4.9,13.8,8.1,19.4,36.7,12.1,17.0,9.9,16.8,4.9,33.1,8.3,8.9,5.3,7.6,21.6,7.4,7.4,7.3,14.8,3.6,7.6,2.9,7.4
2024,2,14,13,1.5,7.2,7.2,1.8,15.8,8.8,15.8,4.8,2.0,9.1,15.8,32.9,0.8,1.8,9.7,1.8,4.8,23.9,0.7,8.8,0.8,7.5,14.1,7.2,7.2,7.2,1.5,3.6,7.3,7.6,7.5
2024,2,14,14,0.8,6.6,6.7,7.8,11.9,8.2,11.9,1.4,8.2,7.3,11.9,4.3,2.1,7.8,8.7,7.8,1.4,9.9,3.9,8.2,0.5,7.0,3.4,6.7,6.8,6.6,0.9,3.4,6.9,6.6,7.1
2024,2,14,15,0.2,5.4,5.4,8.6,7.2,6.7,7.2,0.6,0.2,2.4,7.2,0.3,3.4,8.6,7.1,8.6,0.6,0.2,0.2,6.6,0.1,5.7,1.1,5.6,5.6,5.4,0.3,2.7,5.7,7.9,5.7
2024,2,14,16,12.4,3.4,3.4,0.0,3.5,3.9,3.5,12.0,3.5,0.2,3.5,0.2,0.0,0.0,4.3,0.0,12.0,11.4,8.1,4.1,0.4,3.6,0.2,3.7,3.6,3.4,0.0,1.6,3.8,0.0,2.8
2024,2,14,17,0.4,0.7,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.1,0.0,3.1,0.2,0.3,0.9,0.0,0.9,1.0,0.7,0.0,0.0,1.1,0.0,0.0
2024,2,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,8,9.9,2.3,2.1,10.7,5.4,2.1,5.4,9.3,12.0,12.5,5.4,10.9,5.1,10.5,3.2,10.7,9.4,12.0,4.0,0.7,5.2,2.2,6.4,2.3,2.1,2.2,10.0,0.9,2.2,11.3,1.7
2024,2,15,9,4.3,4.6,4.4,26.4,9.9,1.5,9.9,28.3,26.1,29.9,9.9,25.6,10.9,26.3,6.3,26.4,28.3,24.8,12.7,2.1,1.5,4.6,13.5,4.6,4.4,4.6,17.9,0.6,4.4,22.9,4.1
2024,2,15,10,30.1,6.3,6.1,37.8,16.4,2.2,16.4,42.2,36.8,39.1,16.4,39.7,13.1,37.0,8.6,37.8,42.2,30.7,17.6,5.7,4.5,6.3,18.5,6.0,6.0,6.3,28.4,0.9,6.1,37.6,2.3
2024,2,15,11,1.8,7.1,6.9,45.9,19.5,1.7,19.5,32.9,47.2,37.2,19.5,44.4,15.5,47.5,10.0,46.0,32.9,36.1,17.2,6.6,0.9,6.8,20.8,5.7,7.2,7.1,38.8,0.7,7.2,46.8,1.6
2024,2,15,12,38.9,7.7,7.5,51.5,19.1,0.4,19.1,67.8,27.0,37.0,19.1,44.2,14.3,52.0,10.5,51.6,67.8,32.0,17.1,0.4,1.2,5.9,19.2,2.6,7.4,7.7,4.1,0.2,7.4,50.3,5.1
2024,2,15,13,52.1,7.2,7.1,11.6,10.7,0.3,10.7,82.0,41.3,43.9,10.7,24.6,0.8,11.6,10.2,11.6,82.0,32.6,1.1,7.0,0.9,3.2,4.9,1.1,7.2,7.2,44.7,0.1,7.2,45.6,3.6
2024,2,15,14,47.6,4.9,5.1,34.3,10.5,0.2,10.5,40.9,48.0,7.7,10.5,16.2,0.4,34.4,9.1,34.3,40.9,45.7,0.5,6.3,0.5,4.6,3.6,2.3,6.4,4.9,46.8,0.1,6.6,30.1,1.7
2024,2,15,15,30.7,1.4,3.3,7.3,10.7,2.3,10.7,45.9,39.8,0.7,10.7,10.2,0.1,7.4,7.2,7.3,46.0,23.9,0.2,3.6,0.1,5.4,2.0,5.5,4.8,1.4,33.7,0.9,5.6,19.8,4.6
2024,2,15,16,16.3,3.6,3.5,0.0,6.0,1.5,6.0,33.5,19.5,0.1,6.0,0.2,0.0,0.0,4.5,0.0,33.5,18.1,0.0,2.5,0.0,3.6,0.2,3.8,3.6,3.6,16.1,0.6,3.8,22.0,2.4
2024,2,15,17,7.4,0.9,0.5,1.8,0.0,0.0,0.0,0.8,4.3,0.0,0.0,0.1,0.0,1.8,0.4,1.8,0.8,0.2,3.7,0.2,0.0,0.9,0.0,0.7,1.1,0.9,1.5,0.0,1.2,3.0,0.3
2024,2,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,15,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,8,12.3,2.2,2.0,12.3,5.1,1.2,5.1,20.5,13.4,13.1,5.1,6.5,4.5,12.6,2.2,12.3,20.4,10.1,5.7,0.0,0.3,2.2,2.1,2.2,2.2,2.2,12.8,0.5,2.2,13.2,0.0
2024,2,16,9,24.6,4.1,2.1,26.6,1.9,0.6,1.9,41.9,24.4,30.6,1.9,28.6,10.7,27.0,0.9,26.6,41.8,21.5,12.4,3.3,6.9,4.1,13.5,4.2,0.2,4.1,24.5,0.2,4.2,28.3,0.1
2024,2,16,10,37.1,1.6,3.0,37.0,17.0,0.2,17.0,39.9,35.8,43.0,17.0,41.0,15.3,37.6,6.1,37.1,39.9,38.3,15.8,1.3,8.0,3.1,18.4,5.7,6.3,1.6,35.8,0.1,6.2,39.5,2.2
2024,2,16,11,44.3,6.3,4.5,48.4,20.7,0.3,20.7,37.4,46.3,49.5,20.7,40.6,19.1,49.2,4.5,48.4,37.4,45.9,14.2,3.3,0.9,5.7,12.9,7.2,7.3,6.3,38.4,0.1,7.3,47.9,6.3
2024,2,16,12,52.1,7.5,4.8,51.4,21.4,6.1,21.4,67.0,49.9,46.6,21.4,49.7,21.4,52.2,2.7,51.5,67.0,51.0,17.7,6.5,1.1,7.6,18.5,7.8,7.8,7.5,49.9,2.5,7.8,51.1,7.8
2024,2,16,13,52.7,7.6,5.6,51.8,20.6,3.2,20.6,62.0,47.5,45.5,20.6,51.6,21.5,52.4,7.6,51.8,62.0,49.3,22.1,8.3,1.0,7.8,19.4,8.0,8.0,7.6,51.6,1.3,8.0,51.3,7.7
2024,2,16,14,48.2,7.1,6.9,47.9,19.2,8.3,19.3,73.8,46.9,30.2,19.2,42.4,19.5,48.0,8.6,47.9,73.8,45.2,20.1,7.2,0.5,7.3,19.6,7.3,7.3,7.1,47.9,3.4,7.4,44.6,7.5
2024,2,16,15,40.0,5.8,5.6,32.8,16.0,6.9,16.1,62.7,34.7,13.1,16.0,33.4,14.1,32.9,5.7,32.8,62.7,38.3,16.2,6.6,11.8,5.9,16.9,5.8,5.7,5.8,39.9,2.8,5.8,33.1,6.1
2024,2,16,16,26.0,3.5,3.4,17.8,3.4,4.2,3.4,40.6,24.1,26.1,3.4,26.2,8.3,17.8,3.9,17.8,40.7,25.4,5.7,4.5,1.1,3.1,10.7,2.5,3.7,3.5,26.3,1.7,3.8,20.3,4.0
2024,2,16,17,8.0,0.9,0.5,0.0,2.9,1.6,3.0,12.6,8.6,6.6,2.9,8.4,0.0,0.0,0.3,0.0,12.6,8.5,3.6,1.6,0.0,1.0,1.8,0.6,1.1,1.0,8.8,0.6,1.1,5.4,1.4
2024,2,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,8,12.5,2.4,2.3,13.6,5.8,2.4,5.8,21.2,13.1,15.7,5.8,12.3,6.1,13.9,3.1,13.6,21.1,12.8,5.9,2.0,5.9,2.3,6.6,2.3,2.3,2.4,12.9,1.0,2.3,13.3,2.0
2024,2,17,9,26.8,4.7,4.7,27.8,12.5,4.3,12.5,43.8,25.6,32.0,12.5,22.9,12.7,28.7,6.0,27.8,43.7,25.6,12.2,4.4,12.7,4.6,13.4,4.5,4.5,4.6,25.4,1.8,4.5,27.2,3.9
2024,2,17,10,38.0,6.2,6.2,39.2,17.7,5.8,17.6,62.5,37.0,38.3,17.6,35.3,17.9,41.7,8.0,39.2,62.5,25.3,17.4,7.0,18.4,6.2,18.7,6.0,6.0,6.2,36.1,2.4,6.0,37.8,5.3
2024,2,17,11,45.3,6.9,6.9,46.0,20.2,6.7,20.2,76.7,47.1,35.2,20.2,38.9,20.7,48.7,8.9,46.0,76.6,17.2,20.7,8.1,21.0,6.9,22.0,7.1,7.1,6.8,39.4,2.7,7.1,46.4,6.7
2024,2,17,12,44.4,7.6,7.7,50.8,21.4,8.4,21.4,80.5,49.8,32.9,21.4,25.7,22.4,52.3,9.6,50.8,80.4,31.8,22.0,8.7,22.3,7.6,23.5,7.3,7.4,7.6,35.2,3.4,7.3,49.3,7.7
2024,2,17,13,44.7,7.6,7.7,50.4,21.1,8.8,21.1,83.7,48.5,22.4,21.1,25.1,22.1,51.1,9.5,50.4,83.7,42.1,21.8,8.9,22.7,7.6,23.0,7.5,7.6,7.6,41.1,3.6,7.6,49.8,7.9
2024,2,17,14,42.2,6.7,6.7,47.0,19.2,8.1,19.2,77.0,42.5,11.0,19.2,29.5,20.3,47.2,8.9,47.0,77.0,46.1,19.8,8.1,21.2,6.7,20.8,6.7,6.8,6.7,37.7,3.3,6.8,47.5,7.3
2024,2,17,15,39.2,5.7,5.7,39.4,15.4,6.7,15.4,65.1,33.9,7.9,15.4,27.7,16.9,39.3,7.0,39.4,65.2,39.2,16.7,6.8,17.5,5.7,17.7,5.9,5.9,5.7,32.4,2.7,5.9,38.1,6.0
2024,2,17,16,26.3,3.6,3.6,26.8,6.0,4.6,6.0,43.0,26.5,14.1,6.0,25.3,11.3,26.5,4.3,26.8,43.1,26.2,8.9,4.6,11.7,3.6,11.0,3.7,3.7,3.6,26.6,1.9,3.8,26.3,4.1
2024,2,17,17,8.9,1.0,0.8,9.2,0.4,1.6,0.4,14.4,9.1,1.4,0.4,9.1,3.9,9.1,0.5,9.2,14.5,8.7,4.0,1.6,3.9,1.0,3.8,1.1,1.2,1.0,9.1,0.7,1.2,8.5,1.4
2024,2,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2,17,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
