Year,Month,Day,Period,309_wind,122_wind,303_wind,317_wind
2024,4,3,3,115.6,236.5,135.1,384.4
2024,4,3,4,102.4,412.4,253.2,588.1
2024,4,3,5,139.7,271.3,285.1,447.8
2024,4,3,6,142.9,98.8,256.6,402.0
2024,4,3,7,144.9,40.4,551.1,162.4
2024,4,3,8,105.1,47.9,659.9,176.4
2024,4,3,9,80.9,28.1,578.3,164.0
2024,4,3,10,64.1,17.9,396.5,293.5
2024,4,3,11,59.0,3.0,246.0,209.3
2024,4,3,12,28.4,1.5,157.5,98.0
2024,4,3,13,10.4,1.4,118.3,16.6
2024,4,3,14,9.3,0.0,93.1,22.1
2024,4,3,15,9.9,0.5,75.2,28.8
2024,4,3,16,7.9,4.4,56.8,32.2
2024,4,3,17,4.9,1.7,34.9,26.8
2024,4,3,18,0.2,14.5,6.4,0.4
2024,4,3,19,0.0,3.7,10.0,2.2
2024,4,3,20,0.0,23.0,14.9,13.9
2024,4,3,21,1.8,55.4,31.0,101.0
2024,4,3,22,5.6,246.8,39.7,221.4
2024,4,3,23,4.3,250.5,44.3,203.2
2024,4,3,24,27.0,257.5,46.6,162.3
2024,4,4,1,50.8,458.6,88.3,286.1
2024,4,4,2,93.9,437.9,143.5,368.0
2024,4,4,3,102.4,292.6,121.5,356.9
2024,4,4,4,113.6,254.6,94.9,284.6
2024,4,4,5,103.1,179.1,106.1,214.8
2024,4,4,6,67.5,182.8,178.4,315.6
2024,4,4,7,53.7,92.7,242.2,292.5
2024,4,4,8,54.6,46.2,293.9,132.5
2024,4,4,9,67.1,4.7,216.3,25.5
2024,4,4,10,71.2,2.5,164.1,35.3
2024,4,4,11,63.3,1.3,246.4,41.7
2024,4,4,12,144.8,11.9,661.1,205.1
2024,4,4,13,148.3,116.5,761.2,438.2
2024,4,4,14,148.3,335.9,719.5,597.7
2024,4,4,15,148.3,484.8,688.3,583.3
2024,4,4,16,148.3,533.2,729.0,625.5
2024,4,4,17,146.2,436.6,776.4,519.7
2024,4,4,18,28.9,313.2,388.5,289.9
2024,4,4,19,28.0,333.0,259.3,143.8
2024,4,4,20,54.6,327.0,123.7,190.3
2024,4,4,21,77.7,317.5,303.3,178.5
2024,4,4,22,102.9,230.0,319.0,86.4
2024,4,4,23,62.6,409.9,275.3,212.2
2024,4,4,24,27.3,386.8,218.8,304.3
2024,4,5,1,19.5,334.0,217.8,264.5
2024,4,5,2,9.7,309.5,127.3,76.9
2024,4,5,3,33.1,324.0,117.4,53.8
2024,4,5,4,7.4,330.8,42.2,130.2
2024,4,5,5,8.0,361.0,9.2,75.1
2024,4,5,6,6.1,455.4,1.3,30.3
2024,4,5,7,12.3,441.2,6.3,169.1
2024,4,5,8,9.2,373.4,17.3,307.3
2024,4,5,9,28.0,77.1,47.9,268.2
2024,4,5,10,34.6,67.5,48.8,215.7
2024,4,5,11,9.8,89.3,92.8,146.1
2024,4,5,12,10.3,62.8,92.2,66.4
2024,4,5,13,12.8,63.9,164.9,27.2
2024,4,5,14,19.7,63.2,137.6,33.0
2024,4,5,15,19.4,67.2,70.2,39.8
2024,4,5,16,43.5,68.1,30.3,32.3
2024,4,5,17,52.0,67.8,23.6,77.2
2024,4,5,18,31.2,93.6,65.5,103.5
2024,4,5,19,3.7,98.1,35.6,90.5
2024,4,5,20,10.0,190.4,93.7,136.0
2024,4,5,21,55.8,352.5,111.6,374.4
2024,4,5,22,106.4,399.5,66.4,638.5
2024,4,5,23,107.8,438.9,123.3,677.8
2024,4,5,24,124.1,229.1,34.6,625.4
2024,4,6,1,67.3,151.0,22.8,460.2
2024,4,6,2,31.1,169.1,19.2,278.8
2024,4,6,3,20.6,110.6,2.3,269.9
2024,4,6,4,61.4,93.7,18.3,163.3
2024,4,6,5,13.6,126.8,68.7,197.2
2024,4,6,6,20.0,177.8,102.7,224.6
2024,4,6,7,60.2,349.2,115.0,259.6
2024,4,6,8,50.4,389.5,135.8,364.2
2024,4,6,9,35.3,206.6,117.3,653.3
2024,4,6,10,20.1,134.9,48.1,476.4
2024,4,6,11,19.1,128.7,31.0,170.9
2024,4,6,12,32.8,129.8,16.9,235.6
2024,4,6,13,28.7,333.5,5.3,451.8
2024,4,6,14,8.5,383.5,11.8,430.2
2024,4,6,15,5.5,260.1,54.7,222.7
2024,4,6,16,20.5,172.3,56.8,144.2
2024,4,6,17,23.6,283.4,21.4,92.0
2024,4,6,18,63.3,577.4,494.0,600.2
2024,4,6,19,97.4,379.6,492.4,665.4
2024,4,6,20,31.7,107.8,274.3,670.0
2024,4,6,21,17.0,178.7,291.0,585.3
2024,4,6,22,18.6,118.4,472.7,440.3
2024,4,6,23,64.9,46.3,346.2,305.9
2024,4,6,24,31.3,152.1,232.1,332.4
2024,4,7,1,68.3,332.6,333.4,317.6
2024,4,7,2,41.3,186.6,349.5,310.9
2024,4,7,3,46.8,24.7,377.4,390.8
2024,4,7,4,26.0,45.0,361.7,482.4
2024,4,7,5,15.8,12.8,263.3,317.4
2024,4,7,6,10.6,0.4,136.5,148.8
2024,4,7,7,21.6,1.9,31.8,14.8
2024,4,7,8,24.5,1.9,33.3,4.9
2024,4,7,9,8.0,0.0,21.3,0.0
2024,4,7,10,0.7,0.0,1.6,0.0
2024,4,7,11,0.0,0.0,1.2,0.6
2024,4,7,12,0.0,7.2,0.0,8.8
2024,4,7,13,0.0,3.8,15.6,9.5
2024,4,7,14,4.2,10.0,32.7,22.5
2024,4,7,15,4.4,14.9,50.7,30.2
2024,4,7,16,0.5,11.2,26.7,23.2
2024,4,7,17,0.3,27.4,21.6,23.3
2024,4,7,18,0.1,35.2,23.0,50.1
2024,4,7,19,0.0,42.9,5.3,77.1
2024,4,7,20,0.0,17.4,56.9,61.8
2024,4,7,21,8.8,72.6,16.9,256.5
2024,4,7,22,12.8,62.7,20.6,321.7
2024,4,7,23,3.0,31.5,50.5,100.9
2024,4,7,24,8.1,124.8,88.4,39.3
2024,4,8,1,19.3,96.4,80.4,48.4
2024,4,8,2,19.0,65.7,94.8,21.6
2024,4,8,3,22.8,19.6,94.5,5.7
2024,4,8,4,14.9,22.4,290.7,83.7
2024,4,8,5,13.5,11.3,433.6,27.6
2024,4,8,6,21.5,31.7,308.5,4.1
2024,4,8,7,22.7,1.2,378.4,0.0
2024,4,8,8,36.1,0.0,369.1,0.0
2024,4,8,9,51.3,54.3,482.9,33.4
2024,4,8,10,19.1,74.5,393.6,25.9
2024,4,8,11,13.8,120.7,255.1,26.7
2024,4,8,12,7.3,184.1,150.3,8.5
2024,4,8,13,1.9,154.0,45.9,25.3
2024,4,8,14,15.1,218.7,37.2,68.4
2024,4,8,15,22.7,233.8,27.6,42.2
2024,4,8,16,4.9,302.1,27.6,63.0
2024,4,8,17,2.9,366.3,35.9,115.1
2024,4,8,18,36.2,582.7,232.3,580.4
2024,4,8,19,28.3,637.5,165.9,453.0
2024,4,8,20,11.5,670.3,559.7,499.6
2024,4,8,21,25.1,674.7,758.9,369.5
2024,4,8,22,79.1,674.0,768.3,468.7
2024,4,8,23,106.1,687.3,747.5,651.4
2024,4,8,24,113.6,688.7,723.5,738.5
2024,4,9,1,83.0,689.7,806.5,748.5
2024,4,9,2,109.9,679.6,828.3,740.9
2024,4,9,3,117.4,673.7,814.5,753.9
2024,4,9,4,131.5,686.8,772.6,760.6
2024,4,9,5,139.4,697.8,757.4,755.6
2024,4,9,6,139.6,704.7,731.1,758.0
2024,4,9,7,137.0,705.6,610.3,776.3
2024,4,9,8,140.1,710.3,673.8,778.9
2024,4,9,9,137.5,712.0,578.7,779.2
2024,4,9,10,118.1,711.5,428.8,778.7
2024,4,9,11,115.2,710.4,458.1,785.2
2024,4,9,12,114.5,701.0,495.6,787.2
2024,4,9,13,103.9,690.9,496.2,756.6
2024,4,9,14,104.0,681.9,599.7,737.9
2024,4,9,15,115.4,657.8,656.8,698.5
2024,4,9,16,124.8,577.9,667.9,608.0
2024,4,9,17,124.4,498.6,581.1,532.9
2024,4,9,18,17.1,320.1,116.0,297.6
2024,4,9,19,16.0,264.3,130.0,247.2
2024,4,9,20,36.0,244.2,175.7,204.8
2024,4,9,21,62.8,303.0,128.5,239.2
2024,4,9,22,18.9,239.1,8.7,192.4
2024,4,9,23,37.2,151.7,57.6,177.4
2024,4,9,24,12.9,62.3,119.1,163.6
2024,4,10,1,1.1,80.2,126.4,126.6
2024,4,10,2,0.2,12.2,20.4,81.6
2024,4,10,3,0.0,0.0,0.0,51.1
2024,4,10,4,0.0,0.0,0.0,64.1
2024,4,10,5,0.0,0.2,0.0,56.5
2024,4,10,6,0.0,5.0,0.0,15.0
2024,4,10,7,0.0,1.6,0.0,0.0
2024,4,10,8,0.0,1.2,0.0,0.0
2024,4,10,9,0.0,0.3,3.3,0.0
2024,4,10,10,0.0,0.0,2.7,0.0
2024,4,10,11,0.0,0.0,0.1,0.0
2024,4,10,12,0.5,6.7,19.8,0.0
2024,4,10,13,0.8,28.7,51.4,0.8
2024,4,10,14,2.7,71.8,64.4,1.0
2024,4,10,15,3.0,81.4,91.5,4.0
2024,4,10,16,2.6,49.2,80.2,21.0
2024,4,10,17,3.5,61.0,66.9,19.0
2024,4,10,18,2.5,42.8,81.3,42.2
2024,4,10,19,1.1,11.1,50.5,14.5
2024,4,10,20,1.2,28.1,54.5,8.8
2024,4,10,21,0.2,29.1,21.7,47.8
2024,4,10,22,0.9,157.3,169.6,199.9
2024,4,10,23,1.8,287.1,311.7,314.4
2024,4,10,24,6.4,391.0,252.4,374.6
2024,4,11,1,1.4,500.5,214.2,317.6
2024,4,11,2,1.2,525.2,254.4,216.3
2024,4,11,3,3.0,518.0,192.6,176.3
2024,4,11,4,12.3,482.5,145.8,221.9
2024,4,11,5,13.0,287.0,54.9,298.8
2024,4,11,6,2.5,67.9,6.1,364.1
2024,4,11,7,8.3,15.6,2.0,252.4
2024,4,11,8,78.7,59.4,6.3,156.7
2024,4,11,9,114.3,0.7,459.1,248.8
2024,4,11,10,94.5,0.8,601.8,269.6
2024,4,11,11,139.1,141.6,812.3,427.6
2024,4,11,12,134.4,288.0,809.2,731.6
2024,4,11,13,135.6,534.2,825.0,741.6
2024,4,11,14,143.3,430.8,838.1,722.7
2024,4,11,15,134.9,585.5,828.9,688.9
2024,4,11,16,108.7,613.4,799.7,569.8
2024,4,11,17,74.3,369.7,728.3,424.9
2024,4,11,18,79.5,184.0,803.6,428.3
2024,4,11,19,76.8,93.7,753.7,233.2
2024,4,11,20,58.9,171.4,561.0,345.3
2024,4,11,21,65.2,149.1,518.7,307.3
2024,4,11,22,85.0,231.8,600.6,392.7
2024,4,11,23,135.9,435.4,638.4,443.5
2024,4,11,24,127.8,423.8,605.6,572.7
2024,4,12,1,106.2,482.8,524.4,626.0
2024,4,12,2,102.6,343.1,530.9,599.8
2024,4,12,3,100.7,277.8,441.8,562.1
2024,4,12,4,94.1,203.9,387.9,519.8
2024,4,12,5,60.0,152.2,388.8,549.3
2024,4,12,6,61.6,251.0,290.2,573.6
2024,4,12,7,57.5,413.2,285.9,562.7
2024,4,12,8,78.8,462.2,308.2,551.8
2024,4,12,9,90.4,275.7,225.0,442.3
2024,4,12,10,73.8,219.0,138.7,419.8
2024,4,12,11,34.9,114.6,83.8,341.6
2024,4,12,12,38.2,28.0,170.7,209.0
2024,4,12,13,48.0,57.6,182.2,190.9
2024,4,12,14,37.4,34.6,121.7,138.0
2024,4,12,15,26.5,0.0,102.0,104.2
2024,4,12,16,21.7,0.1,90.9,31.4
2024,4,12,17,14.2,0.0,71.1,5.2
2024,4,12,18,0.0,0.0,0.0,0.0
2024,4,12,19,0.0,16.4,0.0,45.2
2024,4,12,20,0.0,0.0,0.0,50.2
2024,4,12,21,0.0,0.0,0.0,73.2
2024,4,12,22,0.0,48.0,117.3,97.7
2024,4,12,23,0.0,1.7,191.7,125.1
2024,4,12,24,70.3,39.3,50.5,150.5
2024,4,13,1,121.5,56.2,56.0,91.6
2024,4,13,2,123.4,89.1,59.1,159.0
2024,4,13,3,106.7,2.7,52.1,194.3
2024,4,13,4,100.0,0.0,192.2,141.9
2024,4,13,5,107.3,0.0,288.5,108.9
2024,4,13,6,97.5,44.3,254.4,126.1
2024,4,13,7,71.8,56.5,147.2,134.2
2024,4,13,8,54.6,129.8,141.4,244.9
2024,4,13,9,49.7,182.7,82.1,332.9
2024,4,13,10,52.3,171.5,74.2,476.2
2024,4,13,11,24.2,193.7,65.0,414.9
2024,4,13,12,5.3,173.0,74.9,416.9
2024,4,13,13,7.9,158.7,64.9,392.0
2024,4,13,14,6.5,184.9,93.5,321.4
2024,4,13,15,14.2,237.0,115.3,261.5
2024,4,13,16,26.0,136.1,109.4,191.7
2024,4,13,17,27.4,143.4,119.9,193.1
2024,4,13,18,3.4,6.9,72.0,12.2
2024,4,13,19,3.6,0.0,54.8,20.2
2024,4,13,20,11.3,8.9,65.3,0.0
2024,4,13,21,18.6,34.2,116.7,13.4
2024,4,13,22,36.0,57.1,110.2,18.9
2024,4,13,23,61.6,31.2,61.3,67.7
2024,4,13,24,66.7,1.4,24.7,30.3
2024,4,14,1,81.7,0.0,32.5,13.9
2024,4,14,2,116.4,0.7,110.0,6.2
2024,4,14,3,85.9,30.0,94.3,0.0
2024,4,14,4,112.3,0.0,133.7,0.0
2024,4,14,5,79.3,1.2,178.9,0.5
2024,4,14,6,90.5,20.2,170.5,53.2
2024,4,14,7,86.3,44.7,77.7,82.9
2024,4,14,8,96.4,34.3,70.2,50.7
2024,4,14,9,69.3,11.1,54.4,41.4
2024,4,14,10,64.0,4.2,51.5,75.5
2024,4,14,11,46.8,5.8,11.6,101.4
2024,4,14,12,46.3,3.3,21.6,51.5
2024,4,14,13,16.0,1.0,19.3,38.0
2024,4,14,14,4.2,30.2,26.8,20.0
2024,4,14,15,2.5,14.7,34.9,25.0
2024,4,14,16,0.9,8.2,21.4,18.5
2024,4,14,17,2.5,1.6,34.0,33.1
2024,4,14,18,13.9,0.9,54.8,14.4
2024,4,14,19,19.4,6.5,35.5,86.4
2024,4,14,20,2.8,37.7,55.7,72.5
2024,4,14,21,2.3,138.3,67.3,232.6
2024,4,14,22,9.4,244.4,45.0,174.0
2024,4,14,23,4.8,272.7,15.4,230.4
2024,4,14,24,8.1,240.9,32.7,286.7
2024,4,15,1,25.4,304.1,20.1,385.2
2024,4,15,2,98.3,404.1,0.2,612.8
2024,4,15,3,75.1,474.3,41.2,626.8
2024,4,15,4,97.9,532.1,161.9,624.8
2024,4,15,5,117.4,582.4,338.1,593.2
2024,4,15,6,60.8,470.4,507.2,445.0
2024,4,15,7,30.1,468.9,282.5,373.7
2024,4,15,8,19.8,519.4,192.2,424.1
2024,4,15,9,32.9,410.3,156.7,418.6
2024,4,15,10,36.6,279.7,213.4,188.0
2024,4,15,11,62.5,328.9,262.7,356.6
2024,4,15,12,43.2,279.5,168.0,237.9
2024,4,15,13,20.1,139.8,191.3,158.9
2024,4,15,14,24.7,67.5,244.2,115.4
2024,4,15,15,52.5,65.5,275.0,85.0
2024,4,15,16,72.2,155.3,370.8,61.9
2024,4,15,17,68.1,130.1,358.2,50.3
2024,4,15,18,42.8,82.9,485.3,206.0
2024,4,15,19,49.0,139.7,484.1,157.2
2024,4,15,20,60.3,199.6,359.9,199.6
2024,4,15,21,74.5,391.3,351.8,388.1
2024,4,15,22,80.2,454.4,525.7,479.5
2024,4,15,23,45.9,453.1,644.6,448.4
2024,4,15,24,50.5,510.5,628.0,586.5
2024,4,16,1,89.0,468.9,582.2,652.3
2024,4,16,2,104.5,433.8,632.0,582.9
2024,4,16,3,107.4,542.7,683.2,555.0
2024,4,16,4,122.3,544.6,655.6,570.4
2024,4,16,5,122.8,545.3,696.7,521.4
2024,4,16,6,124.3,573.3,746.9,571.5
2024,4,16,7,137.2,617.9,715.4,517.5
2024,4,16,8,136.7,669.8,714.4,398.0
2024,4,16,9,122.6,436.9,632.7,435.2
2024,4,16,10,61.8,428.5,544.1,431.8
2024,4,16,11,73.8,374.0,528.7,470.6
2024,4,16,12,66.1,359.5,451.0,442.1
2024,4,16,13,74.7,325.7,389.9,446.5
2024,4,16,14,67.4,298.1,354.7,391.3
2024,4,16,15,49.7,379.7,405.1,339.5
2024,4,16,16,22.2,367.7,394.8,385.7
2024,4,16,17,17.9,224.4,353.6,180.2
2024,4,16,18,17.5,225.4,292.7,170.6
2024,4,16,19,14.1,153.0,340.5,131.6
2024,4,16,20,23.0,46.8,314.4,51.9
2024,4,16,21,27.7,21.7,652.3,136.1
2024,4,16,22,55.1,1.0,713.3,20.0
2024,4,16,23,68.0,9.0,712.9,4.8
2024,4,16,24,87.0,9.7,726.8,55.2
2024,4,17,1,94.1,78.6,743.0,99.5
2024,4,17,2,116.4,105.7,762.1,175.1
2024,4,17,3,123.5,130.8,765.2,218.6
2024,4,17,4,127.7,144.0,638.0,247.9
2024,4,17,5,82.4,295.8,755.4,347.9
2024,4,17,6,45.4,431.4,752.0,344.5
2024,4,17,7,24.8,314.7,718.7,362.9
2024,4,17,8,56.2,289.4,805.8,320.9
2024,4,17,9,81.9,129.9,790.7,118.2
2024,4,17,10,55.2,285.0,782.1,181.0
2024,4,17,11,53.3,307.1,803.7,252.3
2024,4,17,12,62.2,365.3,812.0,376.2
2024,4,17,13,97.3,383.2,813.2,374.3
2024,4,17,14,129.1,424.4,780.0,330.9
2024,4,17,15,147.6,467.6,614.1,371.3
2024,4,17,16,125.7,526.4,521.5,481.2
2024,4,17,17,99.6,464.2,527.1,456.3
2024,4,17,18,53.3,412.9,660.7,480.8
2024,4,17,19,86.1,438.7,825.1,427.8
2024,4,17,20,86.9,521.6,714.8,303.1
2024,4,17,21,109.5,496.6,567.5,565.8
2024,4,17,22,126.1,582.1,492.1,672.9
2024,4,17,23,123.8,602.4,312.9,631.5
2024,4,17,24,100.7,630.0,259.3,690.5
2024,4,18,1,100.7,529.4,231.5,679.8
2024,4,18,2,73.8,493.8,164.5,648.6
2024,4,18,3,55.6,497.5,150.9,661.1
2024,4,18,4,79.1,386.3,222.2,559.6
2024,4,18,5,65.4,285.9,273.9,408.3
2024,4,18,6,57.8,191.8,326.1,249.2
2024,4,18,7,54.0,67.6,219.1,190.2
2024,4,18,8,46.6,20.5,66.5,96.8
2024,4,18,9,59.6,1.2,81.1,66.2
2024,4,18,10,76.7,8.1,116.6,48.6
2024,4,18,11,46.0,6.4,213.1,111.2
2024,4,18,12,31.2,70.4,249.8,213.0
2024,4,18,13,35.6,68.7,413.3,145.3
2024,4,18,14,34.5,55.2,296.9,193.0
2024,4,18,15,17.5,61.3,350.2,84.9
2024,4,18,16,12.7,140.4,223.5,138.1
2024,4,18,17,6.8,380.0,102.8,259.3
2024,4,18,18,144.5,294.2,715.6,384.5
2024,4,18,19,54.3,447.0,784.5,295.3
2024,4,18,20,33.6,244.3,734.4,138.9
2024,4,18,21,105.9,591.8,651.4,111.8
2024,4,18,22,124.5,405.3,648.9,495.4
2024,4,18,23,142.1,668.6,729.7,787.2
2024,4,18,24,144.1,625.1,792.7,680.4
2024,4,19,1,140.3,704.5,806.0,721.7
2024,4,19,2,115.7,708.1,716.7,714.0
2024,4,19,3,128.4,712.9,763.8,778.7
2024,4,19,4,120.6,700.5,808.5,716.2
2024,4,19,5,132.0,632.1,809.8,659.2
2024,4,19,6,138.2,533.6,757.7,749.3
2024,4,19,7,133.9,506.3,604.8,712.5
2024,4,19,8,133.1,635.5,56.0,677.5
2024,4,19,9,10.9,551.5,11.6,446.1
2024,4,19,10,37.1,215.2,184.8,297.1
2024,4,19,11,38.2,93.5,198.0,128.4
2024,4,19,12,23.9,1.7,194.9,64.2
2024,4,19,13,10.9,0.0,164.6,90.2
2024,4,19,14,7.0,0.0,73.1,11.7
2024,4,19,15,9.6,9.3,33.4,5.6
2024,4,19,16,7.6,0.0,0.0,0.0
2024,4,19,17,1.7,0.0,0.0,0.0
2024,4,19,18,0.4,0.0,0.0,0.0
2024,4,19,19,0.0,0.0,45.1,0.0
2024,4,19,20,0.0,0.0,0.0,0.0
2024,4,19,21,0.6,0.0,97.2,0.0
2024,4,19,22,50.3,0.0,217.9,0.0
2024,4,19,23,36.2,0.0,320.0,0.0
2024,4,19,24,62.5,0.0,443.8,149.4
2024,4,20,1,96.3,0.2,522.0,353.7
2024,4,20,2,92.8,158.7,388.3,767.0
2024,4,20,3,57.5,388.8,285.5,758.5
2024,4,20,4,39.4,279.0,324.3,685.5
2024,4,20,5,47.9,296.0,267.6,681.7
2024,4,20,6,53.9,505.0,361.2,648.8
2024,4,20,7,18.7,519.1,494.0,659.9
2024,4,20,8,21.3,517.8,378.6,642.4
2024,4,20,9,10.5,394.7,258.8,574.9
2024,4,20,10,6.6,493.5,274.1,418.5
2024,4,20,11,5.5,435.6,234.5,403.3
2024,4,20,12,11.8,333.7,122.8,336.4
2024,4,20,13,13.1,446.8,128.1,309.1
2024,4,20,14,22.5,431.1,107.0,310.8
2024,4,20,15,16.3,408.3,186.0,259.5
2024,4,20,16,18.9,364.9,153.8,252.0
2024,4,20,17,23.1,425.7,42.2,205.2
2024,4,20,18,19.2,262.9,131.2,248.5
2024,4,20,19,36.2,238.9,117.9,175.4
2024,4,20,20,18.2,222.8,310.9,148.5
2024,4,20,21,35.2,264.7,135.5,119.3
2024,4,20,22,53.6,291.1,131.4,154.5
2024,4,20,23,51.0,200.7,186.1,163.1
2024,4,20,24,25.0,178.3,268.6,193.5
2024,4,21,1,12.4,198.2,182.2,165.5
2024,4,21,2,2.7,247.2,111.3,162.3
2024,4,21,3,0.2,121.0,54.0,242.0
2024,4,21,4,0.1,120.3,3.0,201.0
2024,4,21,5,1.7,54.4,0.0,288.6
2024,4,21,6,9.7,14.8,2.9,380.9
2024,4,21,7,13.5,9.5,12.4,265.3
2024,4,21,8,26.3,33.8,30.9,222.4
2024,4,21,9,14.2,0.0,11.9,36.2
2024,4,21,10,3.7,0.4,14.5,5.0
2024,4,21,11,3.5,0.0,24.5,0.0
2024,4,21,12,1.3,0.0,35.9,0.1
2024,4,21,13,0.9,0.0,47.9,0.0
2024,4,21,14,0.2,0.0,46.3,0.0
2024,4,21,15,0.6,0.0,35.1,0.0
2024,4,21,16,0.4,0.0,22.3,0.0
2024,4,21,17,0.2,0.0,7.6,0.0
2024,4,21,18,0.0,21.2,1.3,0.0
2024,4,21,19,0.4,33.9,3.7,7.4
2024,4,21,20,1.3,50.3,9.5,32.3
2024,4,21,21,1.3,50.3,11.6,102.7
2024,4,21,22,2.7,123.8,10.1,274.7
2024,4,21,23,7.4,188.4,48.6,442.1
2024,4,21,24,20.1,192.2,105.2,505.3
2024,4,22,1,7.9,409.6,75.9,549.0
2024,4,22,2,2.3,364.8,57.5,442.3
2024,4,22,3,17.9,303.7,26.2,406.4
2024,4,22,4,19.2,348.3,9.4,430.2
2024,4,22,5,11.5,421.2,12.6,386.3
2024,4,22,6,1.5,372.7,12.8,315.8
2024,4,22,7,2.3,341.6,6.5,295.8
2024,4,22,8,1.1,352.8,1.9,364.2
2024,4,22,9,0.7,151.4,0.0,174.5
2024,4,22,10,0.0,35.5,0.2,32.3
2024,4,22,11,1.7,0.8,1.0,4.7
2024,4,22,12,1.0,0.5,2.2,0.8
2024,4,22,13,0.5,0.0,9.2,0.0
2024,4,22,14,0.2,0.0,19.1,0.0
2024,4,22,15,0.0,0.9,15.0,0.0
2024,4,22,16,0.0,1.0,6.7,0.0
2024,4,22,17,0.0,0.0,0.0,0.0
2024,4,22,18,0.2,5.8,0.0,3.1
2024,4,22,19,1.5,42.3,0.0,13.9
2024,4,22,20,1.3,52.6,14.8,48.2
2024,4,22,21,1.7,79.2,56.1,48.4
2024,4,22,22,2.4,209.6,32.1,36.1
2024,4,22,23,6.7,297.2,10.3,304.8
2024,4,22,24,22.0,341.2,13.6,319.9
2024,4,23,1,77.8,312.0,33.6,273.2
2024,4,23,2,64.0,318.9,44.6,364.1
2024,4,23,3,43.0,312.5,40.2,361.6
2024,4,23,4,38.3,356.6,21.5,320.5
2024,4,23,5,53.4,342.3,6.0,168.8
2024,4,23,6,58.3,322.1,0.7,155.6
2024,4,23,7,43.7,379.1,0.0,238.9
2024,4,23,8,19.6,450.0,0.0,331.4
2024,4,23,9,4.6,200.1,0.0,234.8
2024,4,23,10,0.0,90.2,0.0,122.8
2024,4,23,11,0.0,41.0,0.0,89.0
2024,4,23,12,0.0,21.0,0.0,50.1
2024,4,23,13,0.0,19.6,0.7,23.4
2024,4,23,14,0.0,17.3,5.0,1.2
2024,4,23,15,0.5,18.8,1.6,0.2
2024,4,23,16,1.8,23.4,2.5,21.0
2024,4,23,17,1.1,24.5,2.8,18.7
2024,4,23,18,2.9,33.3,2.4,0.0
2024,4,23,19,4.5,19.2,3.5,6.9
2024,4,23,20,6.1,0.7,13.2,49.9
2024,4,23,21,5.8,188.2,56.3,214.8
2024,4,23,22,6.9,415.8,206.3,615.1
2024,4,23,23,14.0,518.5,400.6,732.2
2024,4,23,24,80.6,700.4,667.0,739.5
2024,4,24,1,29.9,690.8,515.1,630.0
2024,4,24,2,32.6,650.5,274.9,624.8
2024,4,24,3,48.9,571.7,238.4,599.8
2024,4,24,4,29.2,624.6,187.3,563.3
2024,4,24,5,21.6,587.1,234.2,463.6
2024,4,24,6,10.7,329.9,380.7,420.9
2024,4,24,7,17.0,322.8,413.0,397.3
2024,4,24,8,11.9,267.3,403.0,413.4
2024,4,24,9,42.6,118.9,302.2,419.9
2024,4,24,10,43.6,109.8,222.2,399.0
2024,4,24,11,29.6,71.8,174.9,347.6
2024,4,24,12,16.1,66.6,193.0,235.9
2024,4,24,13,5.1,106.0,132.0,228.0
2024,4,24,14,5.9,158.1,120.1,235.4
2024,4,24,15,7.2,202.5,115.8,210.7
2024,4,24,16,9.8,271.3,106.6,161.8
2024,4,24,17,18.6,297.3,62.2,146.9
2024,4,24,18,35.0,314.4,184.6,69.8
2024,4,24,19,58.1,244.6,241.2,126.4
2024,4,24,20,75.0,275.4,338.5,188.3
2024,4,24,21,90.3,358.7,557.5,198.8
2024,4,24,22,99.1,489.2,621.3,167.4
2024,4,24,23,85.3,406.6,688.0,105.8
2024,4,24,24,75.0,372.4,750.6,81.0
2024,4,25,1,63.7,323.7,733.7,118.5
2024,4,25,2,46.0,280.5,702.6,138.3
2024,4,25,3,37.2,244.0,685.2,145.4
2024,4,25,4,23.7,190.6,627.6,133.4
2024,4,25,5,17.9,142.7,564.5,129.6
2024,4,25,6,10.7,84.8,470.9,141.7
2024,4,25,7,7.0,69.3,400.4,131.3
2024,4,25,8,12.7,62.7,413.2,95.2
2024,4,25,9,19.8,16.3,382.7,16.7
2024,4,25,10,25.9,23.2,598.3,30.4
2024,4,25,11,11.9,84.3,686.4,55.8
2024,4,25,12,6.1,65.1,653.0,21.4
2024,4,25,13,4.7,69.0,600.2,33.6
2024,4,25,14,4.3,77.1,565.8,52.1
2024,4,25,15,4.6,87.6,618.0,39.8
2024,4,25,16,35.6,95.3,618.3,33.3
2024,4,25,17,70.1,183.5,641.1,189.3
2024,4,25,18,57.2,25.2,725.4,84.8
2024,4,25,19,29.7,85.4,614.6,74.4
2024,4,25,20,24.3,64.5,584.0,49.3
2024,4,25,21,68.1,75.9,526.1,49.5
2024,4,25,22,40.2,157.2,639.2,112.1
2024,4,25,23,33.5,125.4,730.8,19.8
2024,4,25,24,23.3,36.9,725.8,0.0
2024,4,26,1,24.5,46.9,660.2,2.0
2024,4,26,2,3.8,124.9,636.3,172.5
2024,4,26,3,14.7,230.4,668.1,481.8
2024,4,26,4,36.5,256.2,750.3,446.5
2024,4,26,5,33.4,319.7,809.5,417.9
2024,4,26,6,25.9,433.2,814.1,382.9
2024,4,26,7,19.1,430.8,823.2,308.8
2024,4,26,8,22.1,425.8,825.1,412.5
